micros,ax,ay,az,gx,gy,gz
2876000,2824,-184,16656,-7543,-10558,-12194
2878000,2860,-220,16608,-7661,-10572,-12056
2880000,3020,-364,16632,-7800,-10658,-11978
2882000,2952,-380,16620,-7929,-10704,-11848
2884000,3160,-404,16756,-8105,-10768,-11762
2886000,3208,-460,16728,-8232,-10785,-11595
2888000,3276,-432,16804,-8365,-10836,-11497
2890000,3376,-424,16912,-8445,-10813,-11417
2892000,3440,-492,16884,-8531,-10848,-11288
2894000,3560,-596,16804,-8617,-10903,-11218
2896000,3676,-636,16580,-8683,-10928,-11162
2898000,3740,-748,16700,-8682,-10853,-11031
2900004,3656,-772,16620,-8676,-10908,-10978
2902000,3716,-788,16360,-8637,-10928,-10849
2904000,3736,-876,16256,-8617,-11017,-10718
2906000,3692,-1044,15980,-8563,-11042,-10557
2908000,3700,-1024,15940,-8486,-11060,-10389
2910000,3616,-1020,15900,-8396,-11087,-10228
2912000,3660,-1120,15888,-8306,-11086,-10021
2914000,3676,-1188,15768,-8180,-11114,-9824
2916000,3704,-1176,15740,-8034,-11082,-9569
2918000,3660,-1248,15656,-7938,-11066,-9346
2920000,3724,-1184,15624,-7826,-11126,-9062
2922000,3780,-1196,15524,-7651,-11052,-8783
2924000,3860,-1176,15428,-7519,-11042,-8484
2926000,3916,-1224,15468,-7403,-10975,-8185
2928000,3884,-1204,15600,-7303,-10955,-7886
2930000,3884,-1264,15584,-7190,-10909,-7620
2932000,3896,-1348,15440,-7098,-10830,-7390
2934000,3848,-1524,15440,-7025,-10846,-7149
2936000,3864,-1556,15348,-6990,-10884,-6841
2938000,3928,-1636,15360,-6963,-10867,-6554
2940000,3968,-1740,15580,-6906,-10869,-6287
2942000,3996,-1756,15508,-6916,-10923,-6000
2944000,4180,-1768,15572,-6921,-11004,-5694
2946000,4168,-1716,15660,-6904,-11033,-5434
2948000,4252,-1696,15640,-6871,-11118,-5095
2950000,4312,-1688,15784,-6891,-11220,-4699
2952004,4448,-1684,15740,-6922,-11342,-4388
2954000,4480,-1640,15740,-6915,-11436,-3936
2956000,4548,-1588,15528,-6955,-11546,-3568
2958000,4620,-1564,15532,-6989,-11577,-3209
2960000,4696,-1524,15396,-6978,-11607,-2749
2962004,4736,-1532,15276,-6991,-11633,-2347
2964000,4844,-1496,15208,-6967,-11568,-1868
2966000,4672,-1528,15260,-6987,-11556,-1427
2968000,4788,-1540,15168,-6948,-11545,-974
2970000,4880,-1528,15084,-6932,-11458,-548
2972000,4976,-1484,15092,-6892,-11367,-136
2974000,5100,-1372,15164,-6840,-11293,339
2976000,5160,-1472,15056,-6797,-11189,790
2978000,5232,-1408,14988,-6747,-11130,1198
2980000,5292,-1384,15164,-6683,-11119,1558
2982000,5348,-1360,15108,-6622,-11081,1955
2984000,5564,-1412,14900,-6545,-11021,2326
2986000,5556,-1340,15036,-6493,-10952,2722
2988000,5528,-1380,15112,-6436,-10926,3067
2990000,5624,-1280,15012,-6368,-10922,3406
2992000,5712,-1320,15100,-6305,-10925,3739
2994000,5740,-1336,15120,-6189,-10997,4085
2996000,5704,-1348,15204,-6133,-11078,4430
2998000,5748,-1400,15076,-6062,-11145,4750
3000000,5736,-1348,15044,-5955,-11205,5054
3002000,5688,-1428,14828,-5912,-11175,5357
3004000,5688,-1500,14824,-5808,-11073,5608
3006000,5564,-1480,14636,-5702,-11004,5852
3008000,5492,-1584,14868,-5581,-10961,6158
3010000,5428,-1724,14544,-5424,-10872,6380
3012000,5308,-1820,14588,-5281,-10747,6584
3014000,5264,-1896,14636,-5089,-10738,6735
3016000,5176,-2040,14328,-4937,-10615,6987
3018000,5324,-2564,14356,-4744,-10472,7148
3020000,5544,-3400,14332,-4574,-10444,7174
3022000,5420,-3288,14280,-4377,-10366,7258
3024000,5376,-3436,14232,-4186,-10215,7358
3026000,5272,-3460,14228,-4007,-10178,7460
3028004,5264,-3548,14536,-3730,-10315,7582
3030000,5504,-3684,14432,-3552,-10453,7662
3032000,5568,-3700,14508,-3316,-10594,7798
3034000,5608,-3768,14684,-3104,-10869,7902
3036000,5752,-3776,14804,-2826,-11233,8071
3038000,5896,-3704,14852,-2610,-11570,8213
3040000,6004,-3592,14840,-2396,-11861,8349
3042004,6040,-3468,15020,-2177,-12154,8572
3044000,6040,-3260,14888,-1920,-12378,8769
3046000,5940,-3128,14896,-1713,-12582,8955
3048000,5928,-2968,14772,-1435,-12699,9247
3050004,5908,-2932,14676,-1160,-12775,9512
3052000,5792,-2828,14568,-874,-12916,9810
3054000,5788,-2848,14528,-571,-13009,10041
3056000,5940,-3016,14240,-303,-13055,10335
3058004,6008,-3076,14264,-54,-13003,10561
3060000,6160,-3188,14136,182,-13032,10772
3062000,6400,-3352,14380,360,-13098,11007
3064000,6756,-3512,13880,550,-12984,11149
3066000,6892,-3676,13796,685,-12837,11281
3068000,7140,-3724,13816,860,-12761,11463
3070000,7212,-3868,14248,950,-12730,11552
3072000,7400,-3908,14144,1049,-12737,11700
3074000,7320,-3932,14160,1132,-12655,11769
3076004,7444,-3964,14520,1191,-12795,11849
3078000,7644,-4096,14304,1274,-12825,11982
3080004,7620,-4084,13844,1332,-12565,12141
3082000,7556,-4092,13836,1381,-12446,12229
3084000,7604,-4072,14092,1470,-12432,12372
3086000,7648,-4216,14616,1479,-12481,12542
3088000,7844,-4204,14616,1545,-12622,12692
3090004,7952,-4192,14696,1511,-12746,12902
3092000,7916,-4188,14232,1561,-12644,13115
3094000,7816,-4168,14148,1571,-12559,13273
3096000,7912,-4220,14356,1572,-12526,13453
3098000,7984,-4076,14636,1550,-12628,13658
3100000,7800,-4156,14504,1550,-12664,13828
3102000,7652,-4192,14064,1562,-12537,13978
3104000,7528,-4240,14188,1603,-12522,14128
3106000,7500,-4244,14020,1538,-12441,14254
3108000,7456,-4120,14220,1557,-12401,14383
3110000,7604,-4008,14496,1548,-12452,14557
3112000,7628,-4004,14140,1538,-12329,14681
3114000,7560,-3928,14460,1513,-12385,14779
3116000,7700,-3712,14764,1533,-12452,14980
3118000,7676,-3496,14008,1487,-12215,15107
3120000,7580,-3404,14420,1530,-12151,15234
3122000,7580,-3224,14308,1520,-12112,15430
3124000,7336,-3132,13676,1544,-11838,15616
3126000,7272,-3028,13724,1549,-11615,15768
3128000,7216,-2916,13672,1594,-11437,15936
3130000,7272,-2840,13664,1568,-11245,16169
3132000,7256,-2740,13888,1639,-11242,16386
3134000,7020,-2716,13156,1713,-10782,16548
3136000,6880,-2728,12516,1772,-10277,16715
3138000,6700,-2732,12884,1841,-9925,16855
3140000,6808,-2700,13464,1919,-9789,17012
3142000,6960,-2596,13740,2004,-9662,17197
3144000,6620,-2212,13008,2064,-9317,17430
3146000,6584,-2172,13032,2143,-8999,17665
3148000,7020,-2616,13264,2224,-8766,17893
3150000,7108,-2680,13088,2223,-8464,18024
3152000,7016,-2524,12916,2272,-8128,18238
3154000,6980,-2832,13052,2324,-7920,18469
3156004,6872,-2976,13112,2373,-7712,18653
3158000,6852,-2952,12684,2358,-7440,18912
3160000,6832,-2976,12528,2377,-7116,19109
3162000,6752,-3192,12720,2392,-6921,19376
3164000,6808,-3288,13052,2399,-6790,19647
3166000,6948,-3316,12660,2421,-6519,19963
3168000,6984,-3396,12452,2364,-6160,20217
3170000,7028,-3456,12556,2383,-5842,20492
3172000,6976,-3688,12664,2324,-5584,20755
3174000,6964,-3648,12556,2286,-5301,21069
3176000,6936,-3768,12376,2282,-4947,21301
3178000,6936,-3800,12640,2205,-4731,21586
3180000,7180,-3940,12572,2152,-4458,21876
3182000,7116,-4000,12372,2056,-3999,22129
3184000,7208,-4048,12524,2047,-3660,22345
3186000,7248,-4120,12460,2018,-3334,22536
3188000,7284,-4216,12464,1933,-2836,22759
3190000,7400,-4276,12572,1850,-2397,22877
3192000,7492,-4220,12848,1834,-2043,22980
3194000,7664,-4232,12908,1723,-1629,23076
3196000,7676,-4244,12692,1659,-1113,23081
3198000,7824,-4224,13000,1620,-652,23109
3200000,7752,-4300,12900,1569,-126,23070
3202000,7956,-4188,12968,1501,362,23041
3204004,7860,-4228,12868,1383,894,23012
3206000,7792,-4052,13196,1340,1320,22930
3208004,7864,-4068,13344,1186,1639,22882
3210000,7800,-4076,13056,1153,2023,22809
3212000,7772,-3972,13072,1042,2378,22749
3214000,7720,-3924,13120,920,2709,22704
3216000,7580,-3964,13032,800,2997,22624
3218004,7420,-3952,12876,671,3361,22610
3220000,7200,-3892,13076,509,3602,22530
3222000,7232,-3680,13228,377,3686,22535
3224000,7264,-3560,13348,248,3745,22595
3226000,7248,-3524,13040,131,3882,22661
3228000,7140,-3344,13312,-29,3956,22711
3230000,7188,-3416,13284,-190,3950,22813
3232000,7248,-3416,13208,-317,3983,22873
3234000,7256,-3428,13244,-469,4009,23026
3236000,7280,-3412,13280,-617,3828,23101
3238000,7188,-3572,13448,-718,3751,23191
3240000,7248,-3716,13280,-859,3626,23291
3242000,7360,-3624,13500,-1043,3339,23390
3244000,7476,-3736,13632,-1155,3127,23545
3246000,7408,-3944,13484,-1245,2923,23614
3248000,7476,-3996,13516,-1398,2750,23747
3250000,7492,-4228,13480,-1494,2532,23863
3252000,7352,-4432,13224,-1616,2416,23995
3254000,7300,-4468,13548,-1744,2191,24054
3256000,7324,-4688,13604,-1831,1891,24186
3258000,7304,-4816,13468,-1919,1664,24274
3260000,7380,-4912,13396,-2008,1435,24431
3262000,7296,-5096,13160,-2115,1293,24517
3264000,7148,-5196,13192,-2230,1182,24623
3266000,7096,-5268,13256,-2337,1057,24710
3268000,7076,-5408,13156,-2439,997,24833
3270000,7028,-5488,13232,-2540,906,24940
3272000,6956,-5596,13196,-2656,770,25081
3274000,6736,-5680,13052,-2805,762,25206
3276000,6668,-5748,12800,-2896,827,25295
3278000,6600,-5776,12868,-3031,796,25462
3280000,6564,-5788,12492,-3154,863,25571
3282000,6452,-5876,12580,-3338,918,25729
3284004,6336,-5964,12564,-3404,975,25885
3286000,6288,-5940,12684,-3581,963,26079
3288000,6040,-6104,12296,-3706,1041,26207
3290000,6220,-6056,12540,-3860,1027,26387
3292000,6008,-6292,12364,-4025,1120,26507
3294000,5936,-6232,12376,-4165,1143,26676
3296000,5900,-6396,12320,-4286,1196,26772
3298000,5768,-6456,12316,-4420,1197,26912
3300000,5588,-6580,12496,-4539,1285,27019
3302000,5444,-6668,12512,-4708,1296,27092
3304000,5476,-6888,12548,-4836,1329,27143
3306004,5560,-6896,12804,-4948,1375,27208
3308000,5396,-6996,12796,-5049,1477,27183
3310000,5456,-7132,12944,-5157,1620,27162
3312000,5460,-7192,13076,-5203,1771,27180
3314000,5184,-7360,13228,-5297,2010,27123
3316000,5224,-7396,13324,-5351,2266,27023
3318000,5016,-7492,13544,-5416,2508,26970
3320000,4868,-7560,13664,-5454,2792,26903
3322000,4712,-7596,13484,-5500,3039,26805
3324000,4456,-7532,13360,-5506,3322,26689
3326000,4240,-7456,13224,-5573,3630,26666
3328000,3984,-7404,13200,-5646,3890,26530
3330000,3824,-7316,13068,-5686,4139,26507
3332000,3704,-7276,12876,-5797,4347,26438
3334000,3516,-7200,12964,-5839,4581,26415
3336004,3444,-7092,12840,-5863,4691,26403
3338000,3300,-7092,12804,-5975,4828,26348
3340000,3204,-6968,12792,-5929,4955,26354
3342000,3204,-6932,12636,-6015,5071,26379
3344000,3136,-6932,12716,-6051,5141,26421
3346004,3100,-6980,12700,-6086,5209,26438
3348000,3068,-6976,12996,-6134,5171,26447
3350000,3248,-7016,13096,-6162,5155,26440
3352000,3396,-7516,13400,-6169,5137,26286
3354000,3156,-7400,13340,-6158,4994,26250
3356000,3172,-7276,13408,-6131,4888,26161
3358000,3176,-7332,13376,-6133,4823,26166
3360000,3152,-7356,13336,-6091,4786,26076
3362000,3144,-7460,13168,-6084,4770,26013
3364004,3072,-7616,13132,-6037,4754,25926
3366000,3160,-7700,13116,-6034,4752,25815
3368000,3104,-7736,13028,-5969,4782,25694
3370000,3020,-7796,12968,-5979,4837,25607
3372000,3024,-7828,12932,-5918,4912,25515
3374000,3068,-7868,12736,-5877,5032,25406
3376000,3000,-7792,12508,-5843,5165,25345
3378000,2932,-7732,12660,-5787,5389,25283
3380000,2880,-7744,12520,-5767,5581,25239
3382000,2880,-7752,12428,-5697,5841,25175
3384000,2764,-7756,12396,-5709,6122,25121
3386000,2772,-7752,12432,-5668,6443,25079
3388000,2748,-7716,12448,-5675,6747,25025
3390000,2528,-7580,12472,-5689,7042,25016
3392000,2420,-7624,12344,-5698,7405,25003
3394000,2336,-7616,12404,-5700,7750,24928
3396000,2308,-7576,12376,-5750,8065,24883
3398000,2120,-7552,12464,-5789,8409,24852
3400000,2092,-7664,12488,-5817,8709,24814
3402000,1944,-7740,12596,-5914,8982,24777
3404004,1804,-7668,12776,-6000,9270,24661
3406000,1680,-7796,12556,-6044,9539,24612
3408000,1608,-7872,12632,-6135,9736,24547
3410000,1528,-7976,12776,-6228,9930,24442
3412000,1472,-8052,12788,-6323,10113,24361
3414000,1412,-8076,12952,-6395,10263,24263
3416000,1280,-8240,13008,-6472,10348,24132
3418000,1264,-8328,13064,-6596,10377,24045
3420000,1256,-8432,13180,-6650,10423,23892
3422000,1292,-8536,13184,-6737,10419,23801
3424000,1164,-8508,13348,-6821,10381,23635
3426000,1180,-8652,13372,-6858,10320,23527
3428000,1052,-8672,13424,-6922,10219,23396
3430000,1056,-8692,13424,-6961,10140,23250
3432000,1004,-8800,13468,-6962,9953,23170
3434004,896,-8760,13480,-6962,9822,23035
3436000,800,-8740,13392,-6998,9672,22920
3438000,780,-8704,13484,-6982,9534,22859
3440000,768,-8576,13500,-6940,9359,22801
3442000,684,-8608,13360,-6902,9217,22750
3444000,720,-8436,13348,-6855,9021,22680
3446000,744,-8460,13356,-6771,8910,22669
3448000,624,-8432,13268,-6723,8724,22664
3450000,556,-8400,13352,-6600,8605,22673
3452000,476,-8328,13260,-6525,8430,22638
3454000,380,-8368,13172,-6451,8307,22648
3456000,328,-8264,13212,-6346,8139,22726
3458000,324,-8196,13304,-6188,7976,22731
3460000,360,-8172,13308,-6171,7834,22784
3462000,272,-8160,13192,-6031,7714,22878
3464004,156,-8100,13180,-5968,7508,22929
3466000,124,-8136,13244,-5837,7393,23045
3468000,100,-8040,13200,-5774,7223,23121
3470000,72,-7984,13364,-5660,7057,23207
3472000,44,-7924,13344,-5628,6862,23356
3474000,-48,-7952,13360,-5565,6704,23493
3476000,-112,-7912,13372,-5524,6481,23628
3478000,-196,-7872,13312,-5523,6326,23736
3480000,-296,-7856,13184,-5485,6208,23864
3482000,-448,-7780,13240,-5556,6095,24053
3484000,-528,-7732,13132,-5589,5999,24179
3486000,-628,-7568,12872,-5601,5908,24368
3488000,-812,-7600,12900,-5692,5875,24535
3490000,-960,-7544,12736,-5804,5889,24707
3492000,-1092,-7428,12516,-5924,5882,24953
3494000,-1244,-7420,12376,-6047,5942,25117
3496000,-1336,-7448,12084,-6218,6006,25288
3498000,-1616,-7368,12016,-6359,6096,25495
3500000,-1784,-7404,11936,-6503,6185,25665
3502000,-1884,-7428,11736,-6707,6302,25804
3504000,-1980,-7468,11700,-6833,6394,25927
3506000,-2096,-7500,11612,-7030,6508,26068
3508000,-2196,-7592,11464,-7156,6648,26104
3510000,-2464,-7652,11448,-7255,6819,26171
3512000,-2556,-7684,11420,-7385,6918,26226
3514000,-2772,-7836,11264,-7461,7051,26303
3516000,-2980,-7940,11208,-7509,7161,26265
3518000,-3132,-8048,11296,-7574,7241,26244
3520000,-3364,-8108,11136,-7622,7321,26213
3522000,-3468,-8200,11064,-7621,7395,26156
3524000,-3748,-8276,11148,-7573,7470,26127
3526000,-3976,-8396,11116,-7550,7515,26064
3528000,-4132,-8464,11116,-7461,7609,25980
3530000,-4320,-8456,11092,-7371,7594,25923
3532004,-4428,-8632,11192,-7296,7664,25823
3534000,-4508,-8708,10872,-7157,7681,25716
3536000,-4548,-8664,10968,-7097,7689,25623
3538000,-4668,-8764,10828,-6990,7765,25484
3540000,-4668,-8812,10680,-6858,7783,25375
3542000,-4740,-8860,10644,-6752,7839,25263
3544000,-4764,-8924,10500,-6665,7915,25151
3546000,-4700,-8912,10320,-6524,7994,25042
3548000,-4720,-8996,10084,-6466,8125,24928
3550000,-4652,-8972,9944,-6323,8288,24793
3552000,-4616,-8996,9872,-6266,8397,24665
3554000,-4568,-9084,9968,-6207,8511,24543
3556000,-4524,-9060,9844,-6119,8660,24401
3558000,-4500,-9160,9820,-6019,8793,24266
3560000,-4516,-9160,9832,-5915,8886,24158
3562004,-4584,-9132,9944,-5845,8972,24057
3564000,-4500,-8992,10012,-5711,9020,23939
3566000,-4468,-9048,10116,-5574,9090,23865
3568000,-4540,-8968,10252,-5476,9069,23770
3570004,-4344,-8920,10316,-5331,9045,23627
3572000,-4348,-8900,10472,-5203,9029,23501
3574000,-4272,-8776,10504,-5104,8921,23349
3576000,-4148,-8796,10556,-5018,8879,23263
3578000,-4156,-8704,10748,-4882,8759,23124
3580000,-4072,-8604,10752,-4794,8697,22956
3582000,-4076,-8508,10888,-4723,8614,22817
3584000,-4184,-8356,10956,-4606,8487,22696
3586000,-4180,-8300,10940,-4540,8431,22632
3588004,-4304,-8124,11108,-4415,8334,22526
3590000,-4332,-7952,11060,-4342,8232,22452
3592004,-4404,-7796,11108,-4226,8184,22360
3594000,-4680,-7624,11124,-4118,8111,22304
3596000,-4896,-7420,11312,-4041,8066,22293
3598000,-5124,-7264,11264,-3872,8028,22302
3600000,-5308,-7072,11184,-3865,7953,22322
3602004,-5560,-6920,11216,-3749,7894,22345
3604000,-5816,-6724,11300,-3745,7860,22395
3606000,-6152,-6596,11388,-3675,7818,22455
3608000,-6364,-6464,11372,-3635,7716,22536
3610000,-6604,-6360,11560,-3603,7591,22637
3612000,-6828,-6368,11648,-3583,7442,22733
3614000,-7000,-6180,11772,-3551,7308,22786
3616000,-7212,-6200,11980,-3523,7104,22842
3618000,-7464,-6188,12012,-3508,6903,22955
3620000,-7636,-6156,12156,-3507,6666,23042
3622000,-7848,-6144,12184,-3499,6436,23049
3624004,-7992,-6128,12280,-3485,6122,23110
3626000,-8228,-6184,12512,-3493,5799,23134
3628000,-8252,-6180,12656,-3464,5416,23088
3630000,-8456,-6172,12592,-3438,5055,23108
3632000,-8536,-6212,12752,-3432,4645,23083
3634000,-8580,-6240,12696,-3358,4283,23054
3636000,-8640,-6132,12740,-3360,3853,22962
3638000,-8756,-6052,12716,-3372,3477,22891
3640000,-8980,-6068,12904,-3318,3033,22836
3642000,-9032,-6008,12900,-3267,2617,22773
3644000,-9100,-5944,12844,-3212,2223,22679
3646000,-9112,-5940,12844,-3189,1858,22616
3648000,-9116,-5856,12840,-3111,1473,22510
3650000,-9104,-5860,12736,-3062,1131,22403
3652000,-9100,-5728,12528,-3006,830,22284
3654000,-9056,-5644,12368,-2991,567,22238
3656000,-9008,-5572,12236,-3008,261,22127
3658000,-8968,-5396,12136,-2941,78,22033
3660000,-8912,-5320,12000,-2942,-142,21927
3662000,-8880,-5224,11776,-2948,-332,21867
3664000,-8828,-5076,11648,-2903,-439,21783
3666000,-8828,-4972,11620,-2913,-548,21680
3668000,-8788,-4920,11440,-2914,-615,21633
3670000,-8760,-4756,11528,-2891,-682,21567
3672000,-8764,-4732,11556,-2897,-700,21484
3674000,-8772,-4584,11504,-2894,-634,21402
3676000,-8748,-4592,11536,-2891,-614,21345
3678000,-8740,-4540,11468,-2883,-568,21259
3680000,-8804,-4496,11504,-2885,-417,21174
3682000,-8824,-4412,11592,-2886,-367,21111
3684004,-8892,-4452,11584,-2883,-235,21005
3686000,-8816,-4436,11640,-2889,-161,20878
3688000,-8844,-4460,11552,-2938,-71,20716
3690004,-8948,-4484,11556,-2997,24,20645
3692000,-8956,-4504,11696,-3030,39,20471
3694000,-9000,-4560,11684,-3139,95,20276
3696000,-9008,-4768,11788,-3254,206,20118
3698000,-9084,-4720,11852,-3354,211,19895
3700000,-9100,-4844,12032,-3512,227,19706
3702000,-9160,-4960,11908,-3671,199,19487
3704000,-9116,-4980,12084,-3869,250,19239
3706000,-9052,-5112,11928,-4020,320,19004
3708000,-9128,-5224,11864,-4222,307,18738
3710000,-9072,-5276,11912,-4367,348,18456
3712000,-9152,-5332,11788,-4546,355,18179
3714000,-9100,-5424,11692,-4748,338,17910
3716000,-9204,-5468,11656,-4913,322,17633
3718000,-9272,-5388,11576,-5038,357,17334
3720000,-9280,-5488,11432,-5161,304,17127
3722000,-9320,-5492,11220,-5265,304,16894
3724000,-9396,-5336,11128,-5385,291,16698
3726000,-9560,-5372,10888,-5463,303,16509
3728004,-9644,-5312,10800,-5527,273,16337
3730000,-9748,-5208,10724,-5622,300,16226
3732000,-9832,-5180,10572,-5686,273,16130
3734000,-10052,-5100,10384,-5703,216,16004
3736000,-10232,-5172,10296,-5738,217,15920
3738000,-10412,-5160,10364,-5773,115,15909
3740000,-10576,-5120,10284,-5814,27,15944
3742000,-10884,-5320,10180,-5764,-49,15910
3744000,-11136,-5208,10084,-5770,-155,15964
3746000,-11332,-5264,10056,-5787,-189,16027
3748000,-11512,-5296,9908,-5705,-297,16095
3750000,-11672,-5264,9772,-5727,-424,16167
3752000,-11860,-5380,9780,-5738,-549,16285
3754000,-12024,-5384,9792,-5706,-668,16350
3756000,-12152,-5500,9860,-5718,-818,16433
3758000,-12104,-5560,9704,-5678,-952,16490
3760000,-12268,-5564,9956,-5728,-1106,16556
3762000,-12284,-5676,9980,-5745,-1160,16670
3764000,-12348,-5796,9940,-5720,-1214,16732
3766000,-12324,-5916,9844,-5738,-1241,16736
3768000,-12292,-6028,9764,-5739,-1191,16738
3770000,-12364,-6112,9748,-5799,-1235,16739
3772000,-12472,-6148,9704,-5856,-1244,16744
3774000,-12484,-6080,9648,-5924,-1275,16668
3776000,-12500,-6164,9620,-6011,-1282,16658
3778000,-12520,-6176,9476,-6073,-1242,16628
3780000,-12516,-6080,9536,-6173,-1205,16539
3782000,-12576,-5996,9556,-6226,-1086,16480
3784000,-12652,-5924,9652,-6297,-987,16427
3786000,-12724,-5740,9640,-6394,-905,16281
3788004,-12768,-5692,9516,-6469,-856,16181
3790000,-12740,-5632,9628,-6554,-761,16131
3792000,-12760,-5520,9656,-6601,-694,15998
3794000,-12800,-5412,9592,-6670,-604,15845
3796000,-12880,-5260,9612,-6758,-576,15736
3798000,-13012,-5140,9488,-6811,-481,15589
3800000,-13156,-4976,9440,-6863,-448,15499
3802000,-13268,-4984,9404,-6904,-384,15365
3804000,-13348,-4904,9484,-6929,-379,15233
3806000,-13488,-4816,9420,-6970,-268,15141
3808000,-13448,-4656,9180,-6976,-176,15026
3810000,-13600,-4604,9160,-6992,-118,14882
3812000,-13600,-4572,9024,-7008,-26,14784
3814000,-13744,-4480,8896,-7007,49,14673
3816000,-13756,-4384,8884,-7035,182,14596
3818004,-13840,-4368,8664,-7020,245,14526
3820000,-13864,-4288,8680,-7024,353,14453
3822000,-14060,-4324,8448,-6993,455,14343
3824000,-14040,-4200,8308,-6993,546,14321
3826004,-14120,-4088,8312,-6955,663,14272
3828000,-14284,-4156,8232,-6971,740,14225
3830000,-14360,-4000,8260,-6925,814,14203
3832000,-14436,-4056,8320,-6840,874,14222
3834000,-14612,-4016,8264,-6765,893,14179
3836000,-14872,-3916,8196,-6681,947,14190
3838000,-15064,-3992,8284,-6586,984,14195
3840000,-15300,-3960,8292,-6487,984,14133
3842000,-15532,-3988,8424,-6354,968,14069
3844000,-15784,-4016,8540,-6261,828,14116
3846000,-16120,-3984,8616,-6108,772,14011
3848000,-16276,-4068,8644,-5964,648,13957
3850000,-16524,-4096,8828,-5796,488,13880
3852000,-16768,-4152,9120,-5623,342,13725
3854000,-16968,-4144,9200,-5457,182,13530
3856000,-17100,-4244,9348,-5283,-58,13329
3858004,-17268,-4352,9480,-5071,-335,13126
3860000,-17352,-4360,9784,-4860,-590,12857
3862000,-17428,-4380,10148,-4642,-954,12497
3864000,-17492,-4440,10392,-4430,-1404,12177
3866000,-17484,-4556,10712,-4228,-1869,11776
3868000,-17592,-4504,10948,-4038,-2309,11383
3870000,-17548,-4596,11128,-3771,-2800,10964
3872000,-17712,-4572,11380,-3507,-3360,10533
3874000,-17712,-4480,11628,-3267,-3933,10074
3876000,-17736,-4388,11672,-2996,-4452,9631
3878000,-17632,-4192,11464,-2750,-4960,9152
3880000,-17516,-4040,11388,-2446,-5482,8708
3882000,-17368,-3888,11216,-2159,-5911,8218
3884000,-17380,-3596,11064,-1892,-6335,7796
3886000,-17228,-3476,10852,-1639,-6787,7343
3888000,-17208,-3132,10872,-1387,-7215,6877
3890000,-17296,-2944,10612,-1166,-7567,6472
3892000,-17292,-2800,10548,-873,-7862,6131
3894000,-17276,-2732,10188,-645,-8168,5739
3896000,-17332,-2696,10248,-378,-8419,5466
3898000,-17404,-2480,10312,-100,-8661,5256
3900000,-17244,-2200,9948,175,-8881,5013
3902000,-17168,-1984,9856,374,-9027,4830
3904000,-17132,-1812,9852,632,-9211,4665
3906000,-16952,-1840,10144,910,-9371,4520
3908000,-16720,-1864,10360,1236,-9469,4421
3910000,-16700,-1788,10596,1563,-9626,4302
3912000,-16600,-1760,10660,1882,-9814,4260
3914000,-16404,-1756,10632,2191,-10000,4185
3916000,-16220,-1748,10860,2522,-10186,4111
3918000,-15980,-1752,10932,2795,-10453,3994
3920000,-15844,-1792,11048,3140,-10723,3914
3922000,-15596,-1812,11244,3428,-10974,3816
3924004,-15384,-2000,11236,3682,-11214,3665
3926000,-15056,-2052,11444,3986,-11479,3563
3928000,-14872,-2148,11552,4330,-11746,3434
3930000,-14688,-2272,11476,4553,-12015,3279
3932000,-14456,-2332,11280,4780,-12286,3129
3934000,-14188,-2436,11240,5062,-12427,3011
3936000,-14040,-2272,11068,5279,-12504,2842
3938000,-14032,-2200,10936,5466,-12572,2648
3940000,-13956,-2072,10644,5623,-12614,2503
3942000,-13868,-1932,10336,5740,-12564,2318
3944000,-13956,-1764,10128,5812,-12475,2150
3946000,-14172,-1696,9840,5917,-12313,2033
3948000,-14304,-1760,9804,6063,-12045,1876
3950000,-14548,-1692,9752,6213,-11761,1691
3952000,-14808,-1540,9540,6331,-11486,1543
3954000,-15172,-1368,9448,6398,-11208,1395
3956000,-15468,-1380,9428,6520,-10941,1241
3958000,-15904,-1328,9408,6563,-10701,1044
3960000,-16256,-1192,9792,6623,-10435,882
3962000,-16656,-1328,10052,6614,-10267,674
3964000,-17000,-1364,10356,6704,-10099,463
3966000,-17280,-1644,10824,6729,-10062,241
3968000,-17596,-1784,11140,6745,-10086,-11
3970000,-17972,-1940,11468,6784,-10195,-307
3972004,-18196,-2012,11684,6782,-10383,-547
3974000,-18400,-2188,11904,6761,-10650,-809
3976004,-18544,-2268,12120,6701,-10913,-1075
3978000,-18796,-2352,12232,6670,-11271,-1338
3980000,-18800,-2328,12236,6615,-11599,-1621
3982000,-18848,-2420,12236,6546,-11955,-1899
3984000,-18812,-2428,12360,6474,-12371,-2174
3986004,-18900,-2336,12444,6410,-12825,-2402
3988000,-18876,-2392,12528,6394,-13264,-2677
3990000,-18864,-2260,12428,6348,-13660,-2882
3992000,-18752,-2212,12532,6377,-14119,-3161
3994000,-18672,-2120,12704,6392,-14562,-3373
3996000,-18608,-2048,12764,6398,-15036,-3640
3998000,-18556,-2056,12668,6452,-15493,-3864
4000000,-18504,-2028,12912,6543,-15979,-4178
4002000,-18436,-1936,13008,6568,-16475,-4402
4004000,-18512,-1852,13220,6651,-17005,-4735
4006000,-18392,-1820,13528,6729,-17541,-5020
4008004,-18444,-1752,13632,6823,-18092,-5362
4010000,-18472,-1672,13880,6904,-18668,-5718
4012000,-18492,-1624,14128,7013,-19281,-6090
4014000,-18528,-1620,14156,7150,-19912,-6496
