micros,ax,ay,az,gx,gy,gz
4650000,-936,696,16580,100,-300,2
4652000,-940,696,16636,99,-313,-3
4654000,-956,744,16660,112,-280,-16
4656000,-904,732,16540,102,-300,-7
4658000,-936,712,16628,123,-277,-15
4660000,-924,680,16716,96,-281,-5
4662000,-976,716,16644,107,-288,-28
4664004,-916,600,16640,139,-288,4
4666000,-892,716,16560,109,-276,19
4668004,-1036,708,16608,99,-291,9
4670000,-916,724,16672,112,-302,13
4672000,-916,708,16700,121,-293,12
4674000,-944,668,16688,103,-231,-13
4676000,-852,696,16736,112,-299,-66
4678000,-988,684,16588,111,-294,-17
4680000,-836,688,16552,126,-276,-11
4682004,-896,720,16564,139,-296,-32
4684000,-924,648,16660,87,-267,-11
4686000,-980,704,16648,107,-294,-42
4688004,-920,696,16612,137,-286,-40
4690000,-924,760,16656,79,-299,-9
4692000,-924,752,16596,104,-324,-42
4694000,-880,688,16676,114,-288,11
4696000,-960,696,16680,115,-290,0
4698004,-864,708,16592,106,-309,-32
4700000,-936,732,16612,112,-285,-1
4702000,-948,724,16676,81,-284,-47
4704000,-964,672,16656,156,-312,2
4706000,-952,688,16628,133,-315,-24
4708000,-976,652,16568,91,-295,-39
4710000,-892,696,16700,106,-315,-3
4712000,-932,716,16672,92,-253,-10
4714000,-916,728,16708,121,-303,-18
4716000,-848,688,16632,123,-292,-20
4718000,-852,732,16676,145,-286,-23
4720000,-924,760,16640,105,-325,-29
4722004,-968,772,16608,106,-315,-2
4724004,-904,692,16572,139,-277,-6
4726008,-892,736,16604,112,-272,-16
4728004,-904,684,16736,109,-289,-37
4730000,-936,712,16644,135,-279,-45
4732000,-960,732,16624,102,-298,-36
4734000,-888,684,16628,111,-300,-27
4736000,-956,732,16668,117,-301,-8
4738000,-880,732,16652,93,-291,-39
4740000,-916,764,16672,123,-298,-47
4742000,-908,704,16624,106,-318,-41
4744000,-924,724,16572,102,-288,-35
4746000,-908,708,16604,89,-309,-54
4748000,-936,744,16716,121,-295,-9
4750000,-904,732,16660,93,-322,-15
4752000,-932,716,16720,130,-309,-47
4754000,-852,816,16684,101,-312,-15
4756000,-944,684,16776,101,-296,-13
4758000,-928,736,16656,133,-328,-22
4760000,-936,660,16620,113,-298,-15
4762004,-900,720,16596,125,-301,-41
4764000,-924,724,16648,117,-291,-22
4766000,-956,688,16616,104,-303,-29
4768000,-900,688,16636,103,-280,5
4770000,-964,680,16572,118,-314,17
4772000,-836,704,16656,99,-325,1
4774000,-836,704,16744,118,-302,-2
4776000,-984,724,16696,148,-297,-33
4778000,-992,684,16632,135,-301,-19
4780000,-904,704,16620,129,-305,11
4782000,-964,724,16632,99,-304,-4
4784000,-888,720,16632,107,-312,-6
4786000,-960,720,16676,110,-270,17
4788000,-916,732,16576,118,-307,-12
4790000,-892,788,16688,125,-293,-30
4792000,-912,748,16624,139,-328,-13
4794000,-952,720,16668,133,-279,-20
4796004,-944,644,16660,111,-304,-20
4798000,-888,668,16700,116,-314,-13
4800000,-936,704,16640,76,-265,-24
4802000,-940,656,16740,134,-262,-6
4804000,-976,664,16640,120,-328,-34
4806000,-892,720,16624,112,-279,-10
4808000,-940,684,16696,143,-292,-14
4810000,-976,664,16712,122,-298,-9
4812000,-932,668,16724,115,-301,-49
4814004,-920,740,16472,106,-307,-26
4816000,-876,720,16684,113,-282,-16
4818000,-908,668,16692,126,-312,11
4820000,-904,700,16704,123,-274,-25
4822000,-916,740,16556,106,-303,-24
4824000,-876,800,16552,94,-310,-12
4826000,-904,736,16748,105,-298,-19
4828000,-928,748,16604,122,-268,-16
4830000,-940,716,16672,104,-316,-34
4832000,-904,772,16624,105,-312,-11
4834000,-888,708,16640,108,-274,-22
4836000,-904,692,16576,151,-287,-31
4838000,-960,700,16632,99,-281,-3
4840000,-876,724,16692,108,-303,-4
4842000,-960,800,16744,140,-289,-11
4844000,-916,712,16636,109,-291,-26
4846000,-884,716,16568,109,-270,-14
4848000,-944,740,16672,120,-306,-20
4850004,-944,664,16584,109,-257,-25
4852000,-920,684,16712,138,-280,-13
4854004,-904,732,16528,85,-318,-18
4856000,-948,740,16672,117,-265,-22
4858000,-948,708,16600,102,-275,-13
4860000,-884,776,16636,135,-290,-32
4862000,-904,736,16644,107,-297,-12
4864000,-928,652,16552,85,-308,-14
4866000,-904,716,16640,115,-304,-27
4868000,-876,644,16580,100,-265,-47
4870000,-944,640,16568,136,-265,-7
4872000,-940,680,16588,124,-288,-36
4874000,-928,728,16712,88,-289,-21
4876000,-880,672,16664,112,-296,-55
4878000,-952,700,16684,77,-308,14
4880000,-888,684,16700,78,-275,-8
4882000,-988,720,16676,156,-275,-23
4884000,-980,704,16680,107,-326,10
4886000,-976,696,16472,112,-300,-32
4888000,-904,652,16680,102,-321,-27
4890004,-948,740,16748,120,-281,-24
4892000,-960,716,16576,114,-268,-8
4894000,-940,692,16640,102,-301,-22
4896000,-916,668,16588,101,-253,-3
4898004,-864,716,16684,102,-296,-24
4900000,-884,752,16700,81,-295,-34
4902000,-872,672,16520,115,-293,-37
4904000,-880,704,16724,101,-305,-17
4906000,-988,708,16732,155,-283,-15
4908000,-916,708,16672,87,-310,-29
4910000,-888,724,16716,128,-307,8
4912000,-920,740,16684,136,-312,-16
4914000,-872,712,16692,137,-293,0
4916000,-896,744,16692,99,-309,-19
4918000,-860,704,16616,85,-290,-23
4920004,-860,704,16628,92,-294,9
4922000,-912,732,16656,101,-282,-3
4924004,-904,768,16624,104,-301,-28
4926000,-900,764,16596,84,-278,-19
4928000,-920,656,16680,112,-317,-17
4930000,-932,728,16716,103,-318,-16
4932000,-868,716,16580,96,-265,-27
4934000,-940,724,16608,130,-292,-18
4936000,-908,660,16660,120,-312,-14
4938004,-892,668,16628,105,-279,-43
4940000,-884,788,16592,124,-296,-44
4942000,-916,768,16656,145,-274,-18
4944000,-900,716,16560,128,-305,-7
4946000,-928,708,16608,114,-304,-34
4948000,-904,720,16660,114,-340,-20
4950000,-912,684,16720,136,-284,-49
4952000,-924,696,16700,139,-269,-35
4954000,-944,672,16512,124,-279,-36
4956000,-916,728,16732,113,-295,-40
4958000,-940,696,16624,108,-313,-30
4960000,-900,684,16620,115,-304,0
4962000,-952,684,16684,136,-291,11
4964000,-920,692,16664,134,-315,0
4966000,-908,656,16612,135,-295,-17
4968000,-948,720,16620,116,-291,8
4970000,-964,720,16732,131,-318,-53
4972000,-880,724,16588,109,-295,-4
4974000,-996,732,16660,104,-301,-4
4976000,-928,700,16596,108,-301,-28
4978004,-940,740,16660,117,-310,2
4980004,-892,676,16644,123,-298,-30
4982008,-940,716,16616,128,-285,-6
4984004,-956,732,16564,99,-284,-23
4986000,-948,720,16644,120,-331,-27
4988000,-880,716,16764,121,-289,-11
4990000,-860,692,16572,107,-309,-34
4992000,-880,684,16564,134,-305,-15
4994000,-948,684,16628,111,-273,-17
4996000,-920,688,16668,136,-301,6
4998000,-928,716,16684,117,-308,-26
5000000,-928,744,16572,119,-295,-24
5002000,-832,732,16732,138,-282,-29
5004000,-916,748,16644,84,-302,-9
5006000,-940,680,16632,113,-278,-2
5008000,-884,708,16644,95,-271,-13
5010000,-900,680,16636,105,-291,-25
5012000,-916,704,16612,107,-272,-25
5014000,-900,652,16616,92,-300,12
5016000,-932,732,16652,110,-320,-5
5018004,-860,672,16632,134,-313,6
5020000,-852,740,16548,105,-298,-13
5022000,-884,648,16592,102,-283,-30
5024000,-924,732,16608,123,-304,-13
5026000,-940,732,16648,136,-321,-26
5028000,-880,692,16600,124,-283,-34
5030000,-912,704,16708,136,-281,-29
5032000,-908,772,16588,98,-293,-15
5034000,-904,724,16592,129,-286,-5
5036000,-912,676,16608,134,-326,-19
5038000,-900,716,16664,109,-323,-27
5040000,-904,736,16660,109,-275,-6
5042000,-916,760,16696,103,-288,-20
5044000,-920,708,16560,105,-322,-6
5046000,-992,716,16668,122,-305,-29
5048000,-892,736,16760,118,-304,-6
5050000,-948,788,16720,85,-304,-21
5052004,-900,704,16616,121,-261,-28
5054000,-912,700,16688,122,-283,4
5056000,-872,716,16680,99,-317,-23
5058000,-916,700,16680,132,-296,-19
5060000,-892,688,16724,110,-323,-25
5062000,-892,792,16640,106,-305,-9
5064000,-900,732,16612,121,-307,-28
5066000,-896,664,16732,127,-312,-14
5068000,-876,748,16684,112,-330,-7
5070004,-904,752,16700,136,-307,-22
5072000,-908,680,16688,109,-282,-37
5074000,-912,692,16688,103,-305,-16
5076000,-972,680,16792,125,-275,-8
5078000,-972,692,16708,110,-315,-20
5080000,-960,728,16488,145,-322,-7
5082000,-916,788,16668,130,-287,-13
5084000,-980,644,16684,118,-305,-43
5086000,-948,648,16744,107,-321,-27
5088000,-908,648,16660,117,-309,30
5090000,-916,644,16648,82,-303,-22
5092000,-920,708,16616,103,-312,-20
5094000,-920,776,16676,119,-317,-27
5096000,-868,708,16600,136,-305,-50
5098000,-884,668,16600,132,-277,-16
5100000,-952,716,16648,122,-298,-14
5102000,-912,672,16672,138,-305,-14
5104000,-944,784,16744,119,-293,-25
5106004,-896,760,16640,120,-318,-33
5108000,-928,724,16624,123,-290,15
5110004,-940,728,16704,115,-256,-22
5112000,-912,696,16620,124,-328,-10
5114000,-964,720,16680,135,-291,-8
5116000,-932,664,16564,132,-277,-38
5118000,-852,724,16740,104,-312,-36
5120000,-920,680,16684,116,-278,-24
5122000,-932,660,16648,95,-295,-27
5124000,-928,740,16640,83,-291,-22
5126000,-920,704,16564,130,-267,-58
5128000,-920,692,16628,121,-281,1
5130000,-856,708,16684,115,-286,-9
5132000,-924,740,16588,143,-292,-50
5134000,-948,652,16680,102,-305,-48
5136000,-896,696,16740,105,-272,-31
5138000,-940,672,16624,132,-293,4
5140000,-868,740,16664,127,-262,-19
5142000,-956,724,16644,153,-306,-1
5144000,-884,668,16648,124,-308,-12
5146000,-908,680,16640,107,-284,-46
5148000,-936,696,16664,94,-283,-31
5150000,-940,732,16624,103,-294,4
5152000,-968,688,16660,130,-281,-30
5154000,-920,644,16572,76,-287,-10
5156000,-928,696,16644,107,-269,-12
5158000,-980,692,16652,118,-287,-7
5160000,-1016,692,16704,110,-311,-40
5162000,-888,652,16700,122,-287,-14
5164000,-920,720,16760,115,-270,1
5166000,-908,656,16612,115,-306,2
5168000,-972,664,16604,120,-298,-22
5170000,-916,764,16676,136,-316,-21
5172000,-972,660,16584,110,-267,-21
5174000,-892,600,16568,77,-286,-20
5176004,-960,700,16652,118,-300,-5
5178000,-908,640,16620,144,-251,-28
5180004,-956,676,16600,97,-262,-3
5182000,-932,680,16740,107,-279,-3
5184000,-952,648,16684,116,-313,-37
5186000,-1040,588,16712,97,-328,-10
5188000,-956,660,16672,124,-309,0
5190000,-956,636,16668,101,-306,-7
5192000,-960,624,16752,137,-291,-23
5194004,-996,640,16564,142,-273,-9
5196000,-952,688,16644,111,-293,-19
5198000,-956,604,16628,149,-332,5
5200004,-912,648,16692,95,-301,-19
5202000,-988,664,16796,120,-295,-60
5204000,-980,612,16676,98,-306,4
5206000,-916,668,16636,150,-302,-36
5208000,-908,660,16612,125,-296,-26
5210000,-896,692,16772,89,-300,-7
5212000,-924,712,16708,119,-279,-29
5214000,-916,764,16684,121,-319,18
5216000,-908,696,16584,131,-273,-16
5218000,-892,776,16740,109,-262,-3
5220000,-844,772,16636,94,-325,-31
5222000,-860,796,16652,111,-316,-24
5224000,-776,788,16444,105,-282,-45
5226000,-804,776,16628,151,-298,0
5228000,-768,688,16716,109,-296,-36
5230000,-892,840,16644,132,-319,-32
5232000,-816,796,16720,121,-288,2
5234000,-752,796,16640,122,-262,0
5236004,-892,792,16716,95,-303,-16
5238008,-824,728,16764,96,-325,-37
5240000,-844,720,16480,117,-294,-32
5242000,-856,776,16744,103,-266,-35
5244000,-876,708,16556,92,-309,9
5246000,-884,616,16560,112,-268,-53
5248000,-836,648,16760,133,-307,-71
5250000,-904,624,16752,103,-311,-27
5252000,-852,728,16568,109,-300,-44
5254000,-860,716,16672,111,-276,-38
5256000,-964,712,16576,117,-253,-16
5258000,-944,756,16716,97,-299,0
5260000,-956,732,16712,108,-297,-26
5262000,-900,680,16460,91,-294,-31
5264000,-948,700,16668,113,-294,-27
5266000,-1044,784,16640,122,-299,-15
5268000,-900,776,16552,130,-287,-35
5270000,-992,808,16740,121,-313,-21
5272000,-968,788,16592,157,-289,-48
5274004,-988,788,16720,110,-269,-16
5276000,-916,776,16616,79,-287,-7
5278000,-996,784,16576,119,-283,24
5280000,-996,780,16560,95,-297,-17
5282000,-876,884,16564,71,-299,-14
5284000,-900,748,16568,93,-282,-11
5286000,-856,788,16616,117,-304,-21
5288000,-928,724,16588,117,-305,-27
5290000,-896,836,16632,100,-296,13
5292000,-844,736,16608,71,-291,-36
5294000,-880,748,16604,110,-296,-7
5296000,-848,784,16480,99,-314,-11
5298004,-892,764,16628,87,-273,4
5300000,-928,716,16672,74,-289,1
5302000,-860,716,16660,129,-307,-25
5304000,-944,684,16476,109,-290,-16
5306004,-904,716,16608,93,-257,-22
5308000,-856,692,16728,113,-255,-25
5310000,-916,740,16732,107,-321,-22
5312000,-876,692,16616,116,-305,-22
5314000,-952,696,16724,83,-263,-1
5316000,-952,676,16780,125,-283,-8
5318000,-948,672,16676,110,-300,-30
5320000,-908,632,16648,89,-255,-13
5322000,-896,668,16624,96,-267,-30
5324000,-968,636,16724,130,-267,4
5326000,-908,624,16604,142,-280,-14
5328004,-964,648,16640,99,-294,-51
5330000,-960,624,16692,154,-283,-26
5332000,-976,684,16612,82,-294,-24
5334000,-916,672,16632,93,-300,4
5336000,-1044,608,16692,113,-294,-54
5338004,-964,632,16676,130,-264,-13
5340000,-992,640,16772,89,-290,-30
5342000,-964,612,16704,121,-261,-18
5344000,-988,628,16668,101,-281,-43
5346000,-960,608,16660,110,-290,-9
5348000,-980,660,16720,95,-304,-13
5350000,-928,644,16576,135,-317,-1
5352000,-944,676,16676,124,-287,-34
5354000,-968,660,16608,116,-277,-18
5356000,-932,512,16616,134,-248,-3
5358000,-908,656,16668,104,-292,-37
5360000,-876,700,16636,99,-284,-4
5362000,-856,712,16616,100,-289,-3
5364000,-904,676,16744,114,-292,-22
5366008,-908,644,16784,118,-287,7
5368004,-860,644,16656,142,-235,2
5370000,-924,676,16664,107,-300,-27
5372000,-920,708,16712,156,-314,-41
5374000,-924,716,16768,128,-286,-38
5376000,-956,628,16624,90,-271,-25
5378000,-924,660,16656,141,-298,-24
5380000,-916,704,16644,116,-304,-10
5382000,-960,664,16736,100,-290,-25
5384000,-916,644,16736,111,-312,-13
5386004,-960,668,16696,105,-285,5
5388000,-1064,548,16608,89,-258,-25
5390000,-888,700,16640,116,-303,-41
5392000,-1092,588,16664,102,-283,-26
5394000,-916,680,16736,107,-316,-9
5396000,-964,688,16668,121,-288,-3
5398000,-944,708,16632,135,-327,-41
5400000,-936,660,16632,126,-335,-38
5402004,-928,700,16680,114,-321,4
5404000,-924,692,16704,96,-323,-17
5406000,-924,720,16688,109,-272,11
5408000,-944,612,16668,125,-329,-18
5410000,-948,696,16672,107,-332,-38
5412000,-848,712,16688,138,-275,-6
5414000,-876,740,16620,123,-292,-23
5416000,-864,788,16684,137,-314,-8
5418000,-884,740,16572,133,-288,0
5420000,-912,708,16692,148,-308,-28
5422000,-912,764,16704,153,-335,-5
5424000,-852,732,16704,104,-347,-24
5426004,-836,784,16628,115,-304,-39
5428000,-844,808,16540,94,-273,-10
5430000,-840,860,16616,139,-300,-22
5432000,-856,744,16660,109,-274,-18
5434004,-892,780,16624,102,-311,-20
5436000,-916,788,16680,113,-288,-37
5438000,-884,712,16516,103,-273,-14
5440000,-932,688,16548,93,-300,-23
5442000,-980,724,16568,139,-286,-41
5444000,-980,708,16584,118,-300,-20
5446000,-944,700,16640,110,-266,-1
5448000,-948,680,16724,113,-291,-29
5450000,-1068,728,16688,95,-305,-10
5452000,-976,736,16620,112,-300,-11
5454000,-940,688,16676,147,-322,-26
5456000,-936,696,16572,112,-282,-20
5458000,-896,760,16568,101,-295,-22
5460000,-896,844,16620,133,-310,-40
5462000,-868,804,16564,117,-299,-9
5464000,-896,784,16580,123,-291,-8
5466000,-944,792,16696,76,-259,-23
5468000,-988,792,16596,143,-282,-13
5470000,-932,760,16596,121,-302,-24
5472000,-880,776,16668,92,-294,-44
5474000,-888,784,16680,144,-327,26
5476000,-932,768,16696,127,-317,-13
5478000,-832,756,16720,85,-305,-23
5480000,-872,740,16628,104,-266,-58
5482000,-832,644,16624,103,-299,-50
5484000,-888,728,16776,121,-269,-12
5486000,-880,672,16632,102,-300,-26
5488000,-856,660,16652,108,-281,-36
5490004,-872,668,16612,94,-271,-15
5492000,-860,676,16620,103,-280,-11
5494004,-864,732,16692,121,-261,-21
5496000,-820,680,16620,86,-276,-6
5498000,-924,652,16588,90,-279,-12
5500000,-876,640,16520,121,-284,-16
5502000,-860,664,16596,134,-307,-29
5504000,-920,676,16640,117,-280,-13
5506000,-892,656,16652,131,-277,-41
5508000,-924,664,16692,117,-297,-44
5510000,-888,664,16740,88,-286,-39
5512000,-896,656,16828,125,-295,-16
5514000,-932,720,16684,105,-310,-36
5516000,-940,636,16688,124,-293,-33
5518000,-932,664,16648,109,-285,-5
5520000,-992,700,16772,92,-287,-31
5522000,-992,660,16588,110,-259,-54
5524000,-1020,660,16564,137,-287,-13
5526000,-972,656,16572,123,-294,-17
5528000,-912,728,16592,87,-285,-15
5530000,-932,660,16648,111,-285,-45
5532000,-936,676,16548,77,-293,-32
5534000,-868,716,16560,126,-323,-29
5536000,-940,660,16620,133,-307,-37
5538004,-876,648,16668,90,-309,-19
5540000,-948,724,16736,137,-281,-17
5542000,-1004,644,16784,130,-259,-38
5544000,-940,708,16848,130,-289,-9
5546000,-908,624,16800,115,-332,-28
5548000,-948,668,16724,112,-268,-27
5550000,-912,588,16736,132,-324,-26
5552000,-916,600,16680,125,-248,9
5554000,-956,664,16624,114,-271,-22
5556000,-864,660,16568,117,-278,-25
5558000,-960,664,16552,119,-292,4
5560004,-940,684,16564,125,-288,-9
5562004,-908,632,16548,103,-250,-2
5564004,-904,672,16516,96,-294,-43
5566000,-920,744,16608,139,-275,-10
5568000,-868,740,16584,150,-292,-4
5570004,-888,780,16668,99,-304,-17
5572000,-928,760,16580,120,-287,-57
5574000,-884,704,16712,91,-275,-9
5576000,-876,676,16636,81,-293,-1
5578004,-884,704,16616,108,-282,9
5580000,-956,776,16772,108,-291,-35
5582000,-888,664,16780,107,-303,0
5584000,-992,740,16748,119,-281,-32
5586000,-928,672,16696,114,-316,-38
5588000,-972,692,16648,99,-307,-14
5590000,-852,660,16780,116,-297,1
5592000,-900,724,16680,116,-286,5
5594004,-884,704,16716,102,-308,-12
5596000,-868,672,16628,106,-278,-51
5598000,-880,732,16560,92,-276,-46
5600000,-892,756,16544,103,-285,3
5602000,-848,720,16616,93,-275,-16
5604000,-916,716,16564,133,-297,-7
5606000,-952,708,16576,138,-301,-12
5608000,-924,736,16652,108,-288,-22
5610000,-924,780,16836,99,-310,-50
5612000,-960,768,16724,116,-295,6
5614000,-908,772,16708,136,-276,-2
5616000,-932,712,16600,70,-278,-2
5618000,-944,728,16716,113,-305,-6
5620000,-920,696,16652,108,-265,-15
5622008,-940,712,16588,73,-272,-7
5624004,-972,712,16696,133,-295,-20
5626000,-944,704,16584,120,-267,-23
5628000,-928,732,16488,114,-279,-36
5630000,-884,648,16732,89,-307,-11
5632000,-972,724,16684,101,-298,-12
5634000,-956,712,16564,118,-307,-24
5636000,-868,792,16692,129,-285,-30
5638000,-964,692,16624,120,-264,-21
5640000,-844,696,16612,124,-296,-4
5642000,-872,632,16636,106,-282,-40
5644000,-916,744,16632,92,-266,17
5646000,-812,708,16644,124,-318,-29
5648004,-904,712,16572,129,-292,-4
5650000,-964,736,16620,107,-288,-27
5652000,-860,700,16712,108,-285,-41
5654000,-892,696,16668,126,-269,-6
5656004,-892,700,16636,101,-308,-14
5658000,-996,704,16776,122,-298,-11
5660000,-932,668,16668,110,-273,-2
5662000,-932,720,16712,121,-305,-26
5664000,-940,692,16708,116,-266,-21
5666004,-932,760,16656,104,-268,-27
5668000,-864,696,16516,113,-312,-44
5670000,-916,764,16628,106,-283,-33
5672000,-872,696,16604,124,-288,-26
5674000,-892,748,16636,131,-332,-42
5676000,-888,788,16624,94,-315,-16
5678000,-924,752,16584,108,-286,-18
5680000,-924,696,16588,100,-293,-62
5682000,-948,652,16632,89,-314,-7
5684000,-960,728,16612,87,-284,-6
5686000,-928,696,16676,141,-279,-31
5688004,-964,696,16644,132,-293,-47
5690000,-920,668,16764,116,-288,-20
5692004,-948,648,16712,125,-286,4
5694000,-924,636,16568,128,-256,-24
5696000,-944,696,16696,110,-298,-7
5698000,-920,712,16704,81,-277,-26
5700000,-960,624,16704,113,-270,-58
5702000,-924,652,16584,98,-306,-6
5704000,-960,704,16644,132,-313,-13
5706000,-892,644,16620,124,-261,-7
5708000,-856,700,16648,120,-322,-15
5710000,-896,708,16708,111,-310,-24
5712004,-900,736,16668,107,-280,-26
5714000,-896,664,16624,83,-271,-43
5716000,-932,712,16652,144,-269,-17
5718000,-924,716,16636,100,-293,-29
5720000,-996,728,16632,129,-287,-28
5722000,-948,672,16704,148,-286,8
5724000,-948,728,16704,88,-311,-4
5726000,-936,712,16712,117,-303,-9
5728000,-904,672,16728,154,-282,-49
5730000,-872,692,16620,91,-285,-24
5732000,-892,660,16700,145,-314,7
5734000,-944,716,16672,100,-287,-16
5736000,-812,684,16628,135,-270,-8
5738000,-908,684,16584,127,-282,-43
5740000,-880,668,16672,83,-287,-9
5742000,-912,672,16700,121,-296,-3
5744000,-920,664,16680,125,-283,-1
5746004,-820,696,16732,108,-298,-57
5748000,-984,736,16720,115,-312,-14
5750004,-920,672,16668,108,-284,-34
5752000,-904,712,16688,85,-300,-21
5754000,-916,696,16688,108,-290,-13
5756000,-940,688,16720,97,-298,-27
5758000,-912,744,16604,121,-296,4
5760000,-956,692,16688,121,-284,-44
5762000,-904,712,16588,88,-289,-49
5764000,-900,728,16720,104,-285,3
5766000,-944,664,16636,113,-283,-13
5768000,-892,692,16576,124,-289,-12
5770000,-920,660,16608,115,-292,2
5772000,-904,696,16740,116,-287,-7
5774000,-948,696,16728,127,-299,3
5776000,-900,756,16716,98,-299,-7
5778000,-900,728,16616,135,-296,-38
5780000,-912,612,16720,143,-300,-40
5782000,-944,720,16624,130,-293,-4
5784000,-948,696,16768,126,-294,7
5786000,-952,700,16652,116,-290,-38
5788000,-932,696,16644,95,-272,-10
5790000,-932,684,16676,80,-290,29
5792000,-940,644,16664,100,-326,-22
5794000,-860,696,16520,123,-289,-7
5796000,-940,756,16664,84,-290,-10
5798000,-972,732,16764,97,-296,-14
5800000,-916,720,16684,110,-293,-25
5802000,-864,720,16624,91,-289,11
5804000,-864,740,16612,110,-283,-17
5806000,-916,724,16648,113,-302,-11
5808000,-924,804,16688,108,-313,-30
5810000,-896,696,16796,113,-254,-36
5812000,-956,680,16676,65,-313,-47
5814000,-940,812,16556,154,-296,-24
5816004,-888,744,16752,100,-293,9
5818000,-964,688,16688,96,-299,-22
5820004,-936,704,16676,97,-322,5
5822000,-944,640,16628,124,-321,-40
5824000,-956,732,16596,117,-316,-39
5826000,-948,660,16688,133,-253,-29
5828000,-856,712,16576,127,-285,-54
5830000,-868,648,16628,117,-291,-37
5832000,-836,700,16568,95,-298,-20
5834000,-896,696,16648,159,-287,-12
5836000,-912,684,16736,129,-303,-22
5838000,-908,672,16768,113,-265,-13
5840004,-960,712,16648,110,-324,7
5842000,-928,680,16588,111,-286,-18
5844000,-888,732,16700,72,-286,-27
5846000,-892,700,16680,121,-309,-39
5848000,-900,708,16644,87,-274,0
5850000,-916,668,16564,95,-286,-19
5852000,-944,668,16620,126,-278,-15
5854000,-932,684,16660,98,-284,-49
5856000,-936,700,16548,127,-298,-35
5858000,-876,720,16604,102,-260,-3
5860000,-956,692,16640,111,-271,-11
5862000,-968,688,16692,143,-263,-31
5864000,-960,688,16736,84,-286,-30
5866000,-940,696,16632,122,-310,-22
5868000,-904,680,16636,106,-267,-56
5870000,-972,724,16676,91,-335,-22
5872000,-980,692,16664,128,-301,-50
5874004,-912,748,16736,141,-286,-14
5876000,-896,696,16600,91,-259,14
5878004,-920,744,16652,174,-317,-17
5880000,-920,668,16680,148,-299,-16
5882000,-904,660,16640,118,-264,-22
5884000,-916,692,16708,119,-262,-62
5886000,-848,652,16628,157,-292,-34
5888000,-868,676,16692,105,-264,-13
5890000,-952,728,16720,131,-289,-19
5892000,-932,704,16608,128,-281,-26
5894000,-948,704,16620,122,-325,-9
5896000,-976,676,16496,95,-314,-40
5898000,-944,700,16752,113,-269,-3
5900000,-932,652,16628,116,-265,-7
5902000,-888,716,16632,144,-278,-20
5904000,-872,716,16680,135,-268,-44
5906000,-896,696,16600,124,-307,-19
5908000,-904,692,16616,113,-292,-31
5910000,-944,696,16648,112,-294,-26
5912000,-908,680,16584,145,-281,-32
5914000,-948,676,16464,116,-276,-31
5916000,-996,676,16668,121,-291,-20
5918000,-884,680,16548,144,-294,-19
5920000,-892,700,16660,90,-279,14
5922000,-904,672,16552,114,-289,-10
5924000,-960,740,16616,111,-343,-20
5926000,-936,704,16520,101,-308,-10
5928000,-924,712,16748,119,-297,1
5930000,-936,736,16612,119,-288,-20
5932000,-892,720,16648,119,-314,-1
5934000,-924,796,16652,138,-308,-9
5936000,-916,692,16624,100,-313,7
5938000,-936,664,16688,109,-304,5
5940000,-916,668,16744,134,-289,-24
5942000,-936,672,16576,119,-294,-6
5944004,-944,624,16652,119,-302,-7
5946000,-872,672,16660,106,-270,-13
5948004,-952,724,16596,113,-306,-6
5950000,-956,680,16680,123,-319,-51
5952000,-860,756,16576,99,-312,-33
5954000,-888,684,16536,109,-303,-24
5956000,-928,756,16656,133,-310,-31
5958000,-928,672,16728,129,-271,-3
5960000,-948,796,16664,116,-287,-1
5962004,-920,692,16548,123,-300,-32
5964000,-944,680,16736,127,-286,-14
5966000,-960,728,16812,105,-320,-18
5968004,-920,684,16704,108,-289,-23
5970000,-908,752,16660,112,-277,-13
5972000,-968,752,16668,115,-309,-12
5974000,-920,688,16740,126,-340,-2
5976000,-892,660,16680,123,-299,-35
5978004,-880,684,16456,84,-267,-18
5980000,-952,728,16704,119,-259,-32
5982000,-976,684,16644,122,-324,-42
5984000,-872,720,16708,128,-320,3
5986000,-936,696,16560,98,-314,-7
5988000,-924,736,16628,131,-317,4
5990000,-892,648,16680,107,-293,-26
5992000,-828,712,16788,95,-292,-43
5994000,-872,708,16628,123,-287,-29
5996000,-856,740,16640,82,-319,30
5998000,-948,732,16636,91,-311,-13
6000000,-940,728,16684,127,-260,-15
6002000,-944,660,16580,95,-303,-21
6004000,-908,784,16580,124,-279,-19
6006008,-928,704,16780,89,-294,-16
6008004,-940,752,16632,139,-271,-18
6010000,-936,756,16596,121,-311,-47
6012000,-940,692,16620,110,-303,-9
6014000,-880,752,16688,137,-289,-24
6016000,-900,728,16672,111,-283,-34
6018000,-984,752,16656,105,-286,-19
6020000,-908,688,16636,135,-289,-2
6022000,-864,680,16652,79,-257,0
6024000,-892,752,16692,67,-295,25
6026000,-908,720,16660,124,-288,-42
6028000,-820,756,16632,89,-289,-27
6030000,-952,716,16704,94,-304,-3
6032000,-948,732,16676,128,-291,-1
6034000,-992,744,16700,113,-310,-21
6036000,-916,700,16656,131,-328,-46
6038000,-980,772,16596,149,-275,-7
6040000,-916,696,16604,100,-244,-24
6042004,-872,708,16728,112,-270,-35
6044000,-936,704,16632,136,-279,-23
6046000,-884,680,16660,112,-292,3
6048000,-904,668,16644,99,-304,-20
6050000,-912,764,16692,95,-318,13
6052000,-952,640,16740,131,-280,-6
6054000,-960,720,16608,104,-287,-11
