micros,ax,ay,az,gx,gy,gz
680000,-872,656,16628,99,-313,-13
682000,-872,648,16684,111,-297,-10
684004,-868,696,16612,111,-301,-16
686000,-832,688,16624,131,-283,-25
688000,-824,712,16664,138,-313,-25
690000,-824,676,16696,113,-291,-4
692000,-824,700,16620,116,-265,19
694000,-912,704,16660,116,-296,-15
696000,-840,668,16576,73,-325,12
698000,-860,652,16620,112,-299,17
700004,-860,704,16672,104,-282,-30
702000,-856,676,16780,107,-287,-57
704000,-884,632,16640,115,-318,-9
706000,-836,748,16620,138,-311,-39
708000,-832,664,16600,98,-277,-4
710000,-840,688,16612,112,-310,-24
712000,-812,676,16652,137,-294,9
714000,-860,676,16588,97,-294,-9
716000,-868,672,16760,113,-316,2
718000,-884,684,16484,97,-292,1
720000,-832,696,16540,101,-312,-6
722000,-892,656,16712,109,-283,-12
724000,-776,692,16644,116,-304,-14
726004,-876,664,16684,113,-302,-15
728000,-876,700,16724,85,-304,-18
730000,-824,680,16680,122,-271,-23
732000,-836,652,16592,127,-252,-19
734000,-864,612,16608,91,-260,-16
736000,-888,708,16628,98,-269,-34
738000,-912,728,16820,112,-324,-45
740000,-852,632,16624,115,-312,-13
742000,-792,624,16600,89,-292,-58
744000,-792,660,16604,113,-285,-4
746000,-876,672,16700,125,-264,9
748004,-916,668,16636,100,-285,0
750000,-888,708,16512,116,-305,2
752004,-832,676,16652,95,-277,-16
754000,-860,644,16548,118,-298,-44
756000,-888,692,16620,110,-293,-12
758000,-936,648,16560,101,-308,3
760000,-876,700,16504,82,-317,-5
762000,-840,692,16616,92,-281,-27
764000,-896,612,16612,120,-314,4
766000,-896,628,16692,98,-323,-9
768000,-896,660,16716,99,-305,-25
770000,-832,648,16716,101,-282,-8
772000,-916,664,16652,100,-294,-4
774000,-920,676,16680,116,-300,-43
776000,-864,680,16552,137,-302,9
778000,-912,744,16576,142,-273,7
780000,-908,716,16576,103,-303,-16
782000,-820,688,16620,88,-303,-11
784000,-896,724,16632,118,-293,-13
786000,-848,676,16548,93,-298,-24
788000,-920,672,16612,129,-284,-18
790000,-896,668,16732,101,-256,15
792000,-920,720,16652,130,-303,-52
794000,-888,672,16544,123,-291,-24
796000,-920,704,16648,111,-316,3
798000,-880,668,16536,83,-279,19
800000,-860,720,16696,133,-295,-17
802000,-880,720,16656,130,-307,-15
804000,-808,716,16700,102,-301,10
806000,-868,696,16684,115,-313,-12
808000,-880,656,16660,105,-312,-49
810000,-820,608,16620,85,-258,8
812004,-856,652,16572,79,-287,2
814000,-820,640,16632,117,-306,6
816000,-840,704,16636,127,-323,-28
818000,-880,672,16556,105,-319,-30
820000,-896,644,16576,125,-299,-21
822000,-876,708,16640,110,-292,-23
824000,-988,684,16696,102,-287,-1
826000,-856,736,16664,114,-316,-29
828004,-832,656,16600,132,-276,1
830000,-800,664,16596,73,-317,-22
832000,-916,684,16664,152,-289,-19
834000,-852,668,16760,118,-327,-10
836000,-920,748,16624,123,-269,-39
838000,-920,744,16680,104,-279,-22
840000,-892,624,16660,93,-298,29
842000,-868,648,16604,114,-266,-20
844000,-828,644,16596,135,-273,-19
846000,-812,656,16728,127,-296,6
848000,-892,656,16688,113,-311,-22
850000,-876,732,16688,102,-329,-33
852000,-860,736,16608,84,-297,-17
854004,-808,672,16572,116,-246,-5
856000,-804,596,16624,125,-295,-28
858000,-900,712,16576,116,-308,-18
860000,-800,620,16548,88,-283,-16
862000,-816,672,16480,90,-316,3
864000,-884,684,16600,125,-309,19
866000,-828,660,16572,101,-296,-14
868000,-884,604,16532,114,-323,3
870000,-928,668,16624,121,-294,20
872000,-804,732,16592,83,-302,-27
874000,-880,640,16660,87,-280,11
876000,-912,664,16556,69,-314,-4
878000,-852,680,16748,103,-292,-46
880000,-844,684,16592,91,-258,-10
882000,-900,612,16696,124,-327,16
884000,-872,724,16720,107,-287,-2
886000,-916,672,16640,102,-271,-18
888000,-844,660,16628,112,-272,-38
890000,-836,672,16716,111,-281,8
892004,-860,696,16596,119,-296,-14
894000,-908,688,16676,102,-295,-42
896000,-872,748,16600,86,-315,35
898000,-896,584,16644,123,-338,-36
900000,-904,616,16664,143,-281,-50
902000,-924,676,16692,112,-323,-45
904000,-972,720,16600,116,-333,9
906000,-848,716,16588,90,-285,-22
908000,-860,688,16628,104,-287,-6
910000,-836,620,16540,133,-282,-25
912004,-904,672,16692,132,-276,-16
914000,-836,656,16636,114,-304,-41
916000,-840,632,16672,114,-317,-34
918000,-848,668,16588,86,-315,-13
920000,-820,708,16648,104,-296,-40
922000,-844,608,16652,102,-271,-9
924000,-916,668,16596,106,-310,-32
926000,-948,668,16568,87,-288,-2
928004,-876,648,16620,132,-303,-16
930000,-828,664,16588,111,-307,-19
932000,-856,680,16692,121,-283,-21
934000,-856,688,16676,111,-254,-20
936000,-888,672,16580,81,-267,1
938000,-912,696,16592,102,-288,-49
940000,-880,636,16676,101,-313,2
942000,-872,652,16624,110,-264,-27
944000,-896,704,16724,104,-294,-33
946000,-860,636,16676,117,-279,-1
948000,-852,664,16648,100,-309,-23
950000,-844,648,16624,96,-312,-11
952000,-832,676,16700,102,-306,0
954000,-816,668,16640,133,-328,-10
956004,-928,680,16664,107,-272,-7
958000,-864,688,16540,99,-272,-15
960000,-872,680,16700,110,-326,-31
962000,-856,684,16584,108,-278,-13
964000,-872,668,16632,109,-296,-15
966000,-844,644,16708,131,-296,-18
968000,-856,692,16576,91,-277,9
970000,-964,684,16568,119,-300,1
972000,-864,660,16700,85,-292,-20
974000,-900,608,16564,94,-319,-36
976000,-876,712,16716,109,-264,-29
978000,-844,696,16664,142,-278,-19
980000,-868,680,16632,114,-302,-3
982004,-844,636,16608,117,-269,-56
984000,-840,644,16652,121,-312,35
986000,-816,692,16488,108,-287,-25
988000,-804,644,16668,112,-269,-4
990000,-820,656,16680,139,-294,12
992000,-876,696,16712,104,-304,-28
994000,-872,716,16624,100,-325,-21
996000,-908,664,16600,98,-285,-6
998000,-836,628,16600,113,-288,-58
1000000,-852,604,16592,125,-245,-20
1002000,-908,664,16684,123,-269,-21
1004004,-932,672,16656,98,-311,-11
1006000,-844,732,16552,122,-304,0
1008004,-888,656,16604,105,-255,-29
1010000,-816,632,16564,106,-299,-24
1012000,-884,696,16600,130,-256,1
1014000,-868,684,16640,93,-272,-1
1016000,-896,700,16676,105,-313,-24
1018000,-848,732,16664,133,-289,-15
1020000,-856,752,16620,116,-321,8
1022000,-828,612,16728,108,-286,-37
1024000,-820,704,16668,120,-267,-15
1026000,-880,668,16604,104,-318,-21
1028000,-828,692,16632,104,-293,-31
1030000,-840,704,16536,114,-284,11
1032000,-812,668,16572,121,-294,-3
1034000,-908,672,16616,111,-292,-7
1036000,-844,680,16480,128,-264,-74
1038000,-944,692,16592,81,-270,-7
1040000,-888,672,16680,108,-358,-31
1042000,-852,672,16616,116,-295,-18
1044000,-860,636,16620,109,-311,2
1046000,-888,680,16636,116,-275,-35
1048000,-804,660,16688,80,-270,-18
1050000,-808,680,16664,124,-317,-14
1052000,-876,700,16628,120,-271,-13
1054000,-848,620,16604,106,-283,10
1056000,-852,608,16620,123,-307,11
1058000,-852,708,16596,105,-283,-32
1060000,-924,716,16500,88,-292,11
1062000,-876,644,16696,94,-313,-35
1064000,-848,608,16620,116,-295,-10
1066000,-872,648,16584,98,-284,-17
1068000,-844,620,16696,114,-281,-27
1070000,-956,640,16644,113,-255,-17
1072000,-892,628,16592,83,-284,-15
1074000,-872,680,16612,73,-281,-49
1076000,-808,716,16692,110,-300,-20
1078000,-860,668,16696,116,-325,-5
1080000,-860,696,16648,134,-283,-7
1082000,-880,740,16628,75,-302,-25
1084004,-912,708,16596,104,-296,0
1086000,-888,700,16596,99,-299,-38
1088000,-940,680,16620,149,-257,-6
1090000,-912,668,16696,111,-299,-6
1092000,-860,660,16576,95,-278,-30
1094000,-924,668,16572,103,-337,-34
1096000,-896,676,16536,129,-296,-8
1098000,-876,676,16684,148,-281,24
1100000,-828,604,16600,111,-296,-11
1102000,-804,612,16760,113,-294,-19
1104000,-904,752,16628,109,-305,-12
1106000,-912,696,16612,98,-310,-8
1108000,-820,672,16592,139,-269,2
1110004,-824,652,16700,136,-294,-6
1112000,-816,704,16624,128,-267,-37
1114000,-876,772,16604,70,-312,-25
1116000,-900,692,16524,90,-306,-2
1118000,-932,700,16692,120,-319,-20
1120000,-792,684,16584,113,-302,-9
1122000,-876,648,16660,136,-239,-9
1124000,-904,672,16696,122,-255,-7
1126000,-856,664,16708,113,-337,-42
1128000,-896,632,16584,87,-301,-8
1130000,-876,736,16692,151,-287,2
1132004,-900,696,16700,116,-305,0
1134000,-876,664,16624,126,-273,-10
1136000,-904,668,16672,101,-298,-2
1138004,-840,716,16640,113,-300,-42
1140000,-856,684,16644,104,-297,12
1142000,-836,644,16576,101,-301,-20
1144004,-928,692,16728,137,-301,-9
1146000,-804,680,16668,147,-296,-7
1148000,-884,696,16736,112,-335,-15
1150000,-788,676,16640,153,-291,-5
1152000,-896,632,16656,117,-307,-18
1154000,-856,644,16560,143,-330,-30
1156000,-860,664,16692,100,-309,-19
1158000,-824,592,16620,120,-282,-17
1160000,-840,696,16712,109,-305,-9
1162000,-940,704,16548,104,-322,-16
1164000,-932,704,16636,102,-301,10
1166000,-836,680,16648,113,-260,-35
1168000,-908,736,16620,133,-315,-31
1170000,-896,672,16700,116,-319,-19
1172000,-860,748,16644,114,-291,-18
1174000,-764,672,16460,109,-291,-23
1176000,-824,700,16620,109,-275,-1
1178000,-868,692,16620,107,-265,-11
1180000,-876,688,16692,85,-277,-3
1182000,-928,696,16628,91,-323,-18
1184000,-912,676,16584,94,-292,-25
1186000,-820,720,16516,124,-300,-11
1188000,-864,640,16604,129,-291,4
1190000,-896,652,16780,87,-276,-22
1192000,-820,724,16572,91,-285,-12
1194000,-848,700,16600,126,-308,-17
1196000,-864,680,16628,101,-299,-6
1198000,-868,652,16676,115,-283,-16
1200000,-844,632,16620,149,-277,-37
1202000,-868,628,16636,122,-270,-22
1204000,-876,680,16696,68,-300,-43
1206000,-872,660,16688,109,-329,-35
1208000,-852,652,16672,116,-305,-14
1210000,-860,676,16648,115,-288,7
1212004,-868,772,16620,129,-291,-6
1214000,-768,648,16628,113,-279,-24
1216000,-856,680,16564,104,-313,-21
1218000,-864,704,16616,152,-336,-27
1220000,-856,664,16580,144,-301,2
1222000,-876,704,16636,86,-280,-6
1224000,-848,664,16684,86,-310,6
1226000,-884,700,16516,119,-298,-19
1228000,-880,756,16588,125,-324,-27
1230000,-892,680,16664,100,-277,-7
1232000,-840,716,16620,102,-269,-21
1234000,-872,688,16652,118,-284,-44
1236000,-908,652,16592,135,-298,-26
1238000,-872,652,16580,99,-303,-15
1240000,-824,708,16600,71,-303,-3
1242000,-864,708,16668,135,-306,-37
1244000,-756,652,16692,109,-310,-37
1246000,-848,648,16648,109,-284,-8
1248000,-804,688,16752,136,-338,2
1250000,-884,724,16676,95,-307,-66
1252000,-800,668,16556,102,-280,6
1254000,-888,648,16564,99,-268,8
1256000,-848,680,16672,97,-319,1
1258000,-872,768,16772,126,-297,7
1260004,-936,708,16644,87,-305,-19
1262000,-888,700,16604,88,-301,13
1264000,-824,636,16632,110,-295,-30
1266004,-888,728,16608,97,-275,-28
1268000,-852,664,16628,122,-279,1
1270000,-876,668,16544,124,-273,-26
1272004,-860,676,16668,76,-305,-20
1274000,-832,704,16608,104,-295,-39
1276000,-876,676,16724,151,-311,-25
1278000,-828,656,16568,100,-279,-14
1280000,-824,708,16552,108,-285,-21
1282000,-868,708,16644,117,-284,-37
1284000,-832,704,16592,61,-306,-24
1286000,-884,660,16736,103,-284,-28
1288000,-804,644,16656,107,-250,-7
1290000,-856,676,16560,96,-273,-45
1292000,-868,736,16708,108,-310,8
1294000,-860,720,16628,112,-304,-20
1296000,-924,728,16704,68,-309,-10
1298000,-888,632,16536,83,-297,-2
1300000,-856,608,16708,110,-298,-10
1302000,-876,708,16660,102,-297,-6
1304000,-832,600,16584,100,-297,8
1306000,-924,660,16612,112,-307,-51
1308000,-932,696,16624,93,-299,-14
1310000,-836,624,16616,111,-300,-28
1312000,-848,680,16736,135,-312,-33
1314000,-932,720,16700,106,-297,-13
1316000,-884,688,16700,83,-302,-29
1318000,-832,712,16580,116,-291,-27
1320000,-852,668,16576,111,-312,-25
1322000,-832,704,16656,131,-312,-50
1324000,-876,664,16668,108,-293,-20
1326000,-848,736,16612,123,-299,-3
1328000,-876,660,16592,96,-322,-18
1330000,-860,652,16560,124,-341,16
1332000,-836,636,16668,131,-291,-32
1334000,-848,608,16680,79,-291,-10
1336000,-876,732,16620,76,-298,-7
1338000,-840,676,16624,120,-314,-16
1340004,-880,708,16640,138,-307,-32
1342000,-848,648,16628,114,-289,-7
1344000,-864,624,16576,116,-256,-12
1346000,-800,620,16704,112,-267,-18
1348000,-888,656,16584,107,-290,-9
1350000,-884,688,16668,93,-305,-40
1352000,-896,712,16552,90,-323,-14
1354004,-852,696,16600,144,-286,5
1356000,-860,644,16592,130,-267,14
1358000,-880,656,16648,92,-288,-10
1360000,-884,672,16608,125,-298,-8
1362000,-844,740,16556,77,-300,3
1364000,-860,680,16744,132,-299,-30
1366000,-896,652,16608,123,-314,8
1368004,-872,724,16636,98,-278,7
1370000,-944,724,16624,97,-301,9
1372000,-848,672,16588,85,-328,10
1374000,-952,764,16672,130,-319,-37
1376000,-844,636,16604,122,-299,-9
1378000,-848,684,16592,124,-298,-24
1380000,-832,744,16672,89,-314,-26
1382000,-932,660,16632,128,-315,-30
1384000,-864,680,16572,103,-289,7
1386000,-888,664,16660,120,-279,-13
1388004,-880,660,16620,132,-278,-9
1390000,-864,672,16664,127,-299,14
1392004,-876,708,16720,88,-332,-31
1394000,-852,740,16496,110,-286,-23
1396000,-848,668,16696,96,-308,-7
1398000,-936,640,16604,143,-319,2
1400000,-860,668,16544,118,-300,2
1402000,-880,700,16672,81,-276,9
1404000,-896,704,16684,132,-301,-3
1406000,-888,664,16640,124,-313,-54
1408000,-860,692,16584,89,-278,-31
1410000,-812,696,16512,98,-286,2
1412000,-920,684,16696,102,-310,5
1414000,-848,704,16648,121,-317,-43
1416000,-832,596,16672,111,-307,-31
1418000,-820,696,16672,105,-280,-25
1420000,-904,692,16572,112,-273,-8
1422000,-900,632,16592,100,-274,-8
1424000,-820,644,16612,129,-309,-9
1426000,-876,648,16576,86,-289,-29
1428000,-860,708,16556,107,-291,-9
1430000,-876,720,16564,108,-295,-27
1432000,-876,684,16544,100,-310,22
1434000,-888,664,16684,98,-282,6
1436000,-860,720,16516,124,-278,7
1438000,-856,672,16560,90,-324,-12
1440000,-848,700,16552,99,-287,-20
1442000,-868,620,16588,93,-270,3
1444000,-936,688,16656,122,-297,-17
1446000,-856,696,16588,139,-282,7
1448000,-868,680,16672,104,-274,-35
1450000,-868,696,16644,96,-303,-11
1452000,-876,632,16604,116,-300,-34
1454000,-828,656,16540,129,-260,-16
1456000,-836,648,16696,119,-296,16
1458000,-860,660,16604,113,-305,-21
1460000,-892,660,16588,112,-351,-32
