micros,ax,ay,az,gx,gy,gz
3716000,32767,1832,-15780,-2330,4151,5984
3718000,32472,1416,14628,-3242,8088,2359
3720000,31412,2964,11464,-4346,11714,-389
3722000,31904,4920,3804,-5574,12901,-2943
3724000,26152,2988,7000,-6715,15696,-5067
3726000,25348,2316,7652,-7974,17497,-7197
3728000,26364,2696,-1828,-9739,18823,-9467
3730000,15660,3116,12216,-10421,19965,-10688
3732000,12008,4680,10328,-11436,19149,-11560
3734000,9060,3320,12064,-11942,18283,-12099
3736000,5672,1996,15400,-12186,17581,-12112
3738000,3220,844,17448,-11997,15681,-11946
3740004,368,-4,21864,-11361,14056,-11374
3742000,-1360,96,24704,-10292,11849,-10660
3744000,-4828,996,27636,-8991,9634,-9716
3746000,-6576,1756,27304,-7821,7740,-8207
3748000,-9056,2388,27668,-6468,5816,-6660
3750000,-9788,2064,27736,-5239,3162,-5148
3752000,-9420,1848,27512,-3876,1793,-3860
3754004,-9500,2252,29056,-2441,112,-2616
3756000,-9192,3140,28676,-1113,-1343,-1518
3758000,-8456,3824,27644,135,-2452,-455
3760000,-7592,4296,26648,1205,-3431,471
3762000,-6752,3968,25880,2193,-4502,1365
3764000,-5984,3680,25136,2992,-5260,2124
3766000,-4724,3532,24092,3753,-6193,2754
3768000,-3724,3216,22980,4351,-6866,3231
3770000,-2740,3088,22260,4883,-7476,3678
3772000,-1992,3416,21216,5266,-8151,4040
3774000,-1256,3596,19316,5458,-8483,4324
3776004,-740,3680,17620,5452,-8634,4534
3778000,480,3700,16116,5280,-8472,4512
3780000,1476,3492,14960,4979,-8294,4372
3782000,2368,3312,13992,4621,-8018,4088
3784004,3400,3476,12680,4086,-7399,3710
3786000,4388,3556,11808,3502,-6614,3249
3788000,4924,3404,11852,2982,-5843,2785
3790000,5540,3376,11428,2284,-5111,2232
3792000,6128,2100,10292,1890,-4095,1732
3794000,3256,4348,13820,1096,-3338,1514
3796000,3888,3980,10184,313,-2618,1247
3798000,3216,3216,10740,-410,-1927,991
3800000,2684,3236,12104,-1027,-1558,745
3802000,2768,2828,12060,-1536,-1199,470
3804000,2296,2420,14640,-1846,-988,209
3806004,2412,2376,16248,-1905,-825,77
3808000,2184,2492,17112,-2002,-637,-37
3810000,1776,2544,17688,-2009,-538,-26
3812000,1060,2816,18076,-1982,-483,117
3814000,504,2784,17944,-1936,-464,246
3816004,-80,2580,17828,-1881,-506,506
3818000,-584,2156,17888,-1814,-615,745
3820000,-824,1844,18356,-1685,-835,964
3822000,-1036,1572,18544,-1500,-1062,1191
3824000,-1168,1412,19044,-1215,-1338,1480
3826000,-1124,1500,19200,-929,-1630,1772
3828000,-1160,1504,19280,-643,-1797,2006
3830000,-1240,1512,19256,-372,-2040,2363
3832000,-1328,1560,19040,-132,-2291,2676
3834004,-1152,1560,18508,81,-2419,2945
3836000,-1120,1456,18352,285,-2569,3192
3838000,-1040,1240,17924,442,-2621,3380
3840000,-780,1124,17444,576,-2623,3520
3842000,-676,1020,17152,702,-2565,3676
3844000,-576,1020,16840,741,-2441,3780
3846000,-504,1092,16700,808,-2218,3881
3848000,-180,1020,15988,829,-1977,3957
3850000,-532,1132,16820,852,-1741,4020
3852000,-1072,1600,16368,690,-1600,4254
3854000,-1696,2532,14500,284,-1412,4511
3856000,-1544,2400,14076,-201,-1213,4675
3858000,-788,1688,14632,-626,-1261,4745
3860000,60,1428,15960,-925,-1396,4727
3862000,748,1648,16824,-1083,-1557,4650
3864000,1160,1808,18100,-1094,-1695,4607
3866000,1224,2060,18956,-1223,-1950,4580
3868000,1356,2464,18904,-1323,-2186,4613
3870004,1388,2624,18784,-1422,-2277,4579
3872000,1344,2684,18724,-1537,-2320,4530
3874000,1412,2648,18892,-1623,-2374,4530
3876000,1460,2364,19228,-1609,-2432,4484
3878004,1548,2032,19680,-1565,-2537,4423
3880000,1572,1588,20100,-1422,-2754,4375
3882004,1528,1332,20308,-1192,-2998,4338
3884000,1544,1084,20292,-942,-3307,4340
3886004,1708,992,20368,-782,-3611,4318
3888000,1768,1080,20496,-547,-3904,4305
3890000,2100,1128,20572,-368,-4308,4366
3892000,2424,1116,20816,-124,-4749,4348
3894000,2604,1400,20776,116,-5208,4248
3896004,2832,1332,20692,363,-5651,4196
3898000,3124,1328,20512,653,-6132,4131
3900000,3192,1300,20400,920,-6621,4018
3902000,3144,1180,20128,1128,-7227,3922
3904004,3036,1288,20672,1213,-7955,3774
3906000,3228,1152,20312,1417,-8465,3661
3908000,3532,1196,18168,1790,-8572,3596
3910000,3352,1212,19200,1926,-8896,3506
3912004,3296,1404,18628,2064,-9267,3381
3914000,3400,1488,18432,2184,-9469,3284
3916000,3460,1556,18084,2275,-9636,3120
3918000,3408,1636,17924,2299,-9795,2956
3920000,3508,1612,17620,2271,-9843,2772
3922000,3620,1572,17056,2206,-9734,2620
3924000,3840,1476,16580,2157,-9432,2388
3926000,3748,1520,16356,2095,-9157,2170
3928000,3780,1592,16264,1984,-8917,1922
3930000,3808,1648,16056,1891,-8593,1699
3932000,3852,1588,15688,1764,-8154,1525
3934004,3804,1448,15400,1584,-7550,1322
3936000,3736,1304,15136,1436,-6921,1200
3938000,3448,1240,15076,1263,-6293,1023
3940000,3140,1312,15060,1101,-5676,879
3942000,2944,1440,15084,972,-4969,749
3944004,2680,1692,15004,853,-4301,610
3946000,2492,1800,15036,701,-3569,520
3948000,2280,1940,15016,544,-2925,404
3950000,2144,2148,15164,421,-2192,274
3952000,1928,2192,14960,289,-1499,186
3954000,1744,2276,15112,158,-809,119
3956000,1396,2368,15120,38,-155,48
3958000,1164,2364,15084,-121,495,5
3960000,756,2372,15132,-294,1218,-13
3962004,488,2460,15028,-479,1890,18
3964000,28,2564,14844,-679,2465,98
3966000,-416,2576,15040,-877,3070,156
3968000,-744,2544,14952,-1110,3656,268
3970000,-1076,2576,15180,-1302,4160,407
3972000,-1292,2520,15224,-1498,4636,585
3974000,-1560,2628,15488,-1760,5065,777
3976000,-1664,2460,15936,-2015,5235,1023
3978000,-1808,2508,16504,-2382,5253,1265
3980000,-1784,2540,17196,-2814,5111,1613
3982000,-1488,2648,17844,-3265,4873,1971
3984000,-1184,2996,18620,-3729,4418,2354
3986000,-804,3204,19464,-4229,3855,2757
3988000,-464,3520,20284,-4745,3105,3073
3990000,-24,3884,20936,-5261,2207,3438
3992000,440,4144,21504,-5724,1268,3732
3994000,800,4284,22252,-6088,158,3973
3996004,1096,4388,22848,-6494,-979,4224
3998000,1324,4384,23428,-6780,-2200,4440
4000000,1580,4272,24000,-7023,-3431,4613
4002000,1804,4072,24648,-7226,-4705,4793
4004000,1948,3900,25012,-7479,-5964,4956
4006000,2044,3632,25504,-7577,-7160,5049
4008000,2248,3304,25812,-7688,-8279,5246
4010004,2508,3108,26260,-7870,-9304,5378
4012000,2644,2888,26816,-7869,-10201,5517
4014000,2880,2708,26836,-7824,-11052,5634
4016000,3100,2504,27112,-7790,-11772,5660
4018000,3328,2240,27224,-7662,-12385,5699
4020000,3396,1876,27440,-7534,-12892,5715
4022000,3596,1532,27368,-7321,-13245,5625
4024000,3836,1160,27552,-7149,-13558,5567
4026000,4020,860,27660,-6914,-13781,5393
4028000,4168,476,27704,-6629,-13866,5198
4030000,4512,260,27760,-6341,-13819,4944
4032004,4616,-16,27788,-5983,-13659,4658
4034000,4652,-256,27616,-5656,-13365,4297
4036000,4760,-452,27248,-5261,-12728,3950
4038000,4832,-740,27160,-4851,-11990,3612
4040004,4544,-760,27144,-4294,-11147,3122
4042000,4320,-672,27124,-3659,-10320,2630
4044000,4008,-388,27112,-2805,-9451,2068
4046000,3764,-32,27068,-1786,-8539,1437
4048000,3384,400,26780,-549,-7659,771
4050000,2940,712,26400,959,-6572,71
4052000,2516,848,25832,2640,-5390,-609
4054000,1896,720,25232,4522,-4113,-1282
4056000,1216,300,24584,6657,-2878,-1838
4058000,324,-456,23732,8976,-1608,-2428
4060000,-516,-1396,22740,11421,-579,-2940
4062004,-1396,-2548,21496,14154,454,-3361
4064000,-2092,-3808,19596,17096,1353,-3759
4066000,-2508,-5120,17052,20277,2354,-4066
4068000,-2884,-6780,14052,23580,3507,-4260
4070000,-2916,-8844,10824,26832,4802,-4343
4072004,-2716,-11292,7536,30009,6162,-4382
4074000,-2372,-13596,3988,32767,7503,-4356
4076000,-1792,-15784,-28,32767,8822,-4385
4078000,-1056,-17720,-3796,32767,9954,-4457
4080000,-168,-19332,-7400,32767,10705,-4574
4082000,920,-20776,-11060,32767,10863,-4858
4084000,1828,-21956,-14116,32767,10457,-5248
4086000,2500,-22740,-17088,32767,9394,-5779
4088000,3060,-22932,-19444,32767,7738,-6504
4090004,3192,-22416,-21612,32767,5824,-7323
4092000,2360,-20344,-20512,32767,2999,-8139
4094000,2440,-18696,-28156,32767,1413,-8795
4096000,-552,-15084,-25852,32767,-841,-9205
4098000,-2540,-11344,-24440,32767,-3609,-9197
4100000,-4260,-7380,-25008,32767,-6229,-8690
4102000,-4416,-2668,-27036,32767,-7916,-7890
4104000,-6576,-652,-27512,32767,-9051,-6870
4106000,-8164,1092,-27072,31035,-10201,-5437
4108000,-8800,3152,-31016,25885,-10294,-3962
4110000,-11144,4340,-29972,20462,-9828,-2330
4112000,-13428,7460,-32068,14527,-9202,-562
4114000,-15476,10696,-32768,8199,-7634,1454
4116000,-16688,14204,-31740,1746,-6877,3914
4118000,-12792,13908,-31484,-4327,-5484,5690
4120000,-14984,13528,-14240,-9866,-4384,7246
4122000,-12084,14828,-27280,-16054,-3119,8609
4124000,-9988,14992,-20180,-21888,-297,9597
4126004,-9856,16536,-17772,-27577,1492,10560
4128000,-7732,16216,-15772,-32768,3114,11377
4130000,-5540,15484,-12040,-32768,5373,11696
4132000,-2840,13160,-7940,-32768,7499,11593
4134004,-32,10236,-1748,-32768,9315,11117
4136000,2560,7572,5848,-32768,10707,10354
4138004,5416,5088,12300,-32768,12058,9290
4140000,7852,2984,19476,-32768,13234,8136
4142004,9772,980,26512,-32768,14148,6816
4144000,11132,-688,32767,-32768,14952,5430
4146000,12340,-2468,32767,-32768,15808,4001
4148000,12868,-3800,32767,-32768,16674,2509
4150000,13328,-4216,32767,-32768,17498,978
4152004,12900,-5328,32767,-32768,18038,-461
4154004,11772,-5336,32767,-32768,18416,-1810
4156000,10652,-5132,32767,-32768,18532,-2913
4158000,9348,-4544,32767,-28350,18559,-3837
4160004,7888,-4248,32767,-23698,18372,-4505
4162000,6140,-3460,32767,-19016,17773,-5004
4164000,4484,-2524,32767,-14609,16730,-5261
4166000,2968,-1576,32767,-10515,15393,-5389
4168004,3516,-880,32767,-6761,14058,-5470
4170000,-3732,1320,32767,-3526,11960,-4851
4172000,-376,2056,32767,-947,10686,-4264
4174000,-3972,2768,32767,1380,8392,-3547
4176000,-4320,2432,32767,3047,6418,-2862
4178000,-4492,2004,32767,4000,4388,-2124
4180000,-4380,5924,24872,2519,2236,-1501
4182000,-1632,3104,19284,3011,1380,-923
4184000,-3768,6444,20316,1919,128,-128
4186000,-2676,6852,19832,1076,-1591,583
4188000,-2188,3636,14520,-295,-2296,1083
4190004,-688,3352,14628,-1802,-3146,1453
4192000,1028,4856,11396,-3509,-3068,1659
4194000,2032,4872,12356,-4881,-3178,1797
4196000,2448,4224,13824,-6205,-3404,1757
4198000,3724,4332,13608,-7614,-2982,1640
4200004,4152,3860,15020,-8794,-2648,1416
4202000,4760,3100,16596,-9708,-2038,1130
4204000,5420,3172,18816,-10425,-1096,720
4206000,5952,2892,20164,-10947,-56,206
4208000,6468,2224,21840,-11176,1155,-323
4210000,6312,2304,24400,-11220,2293,-969
4212000,6552,2100,25800,-10997,3424,-1667
4214000,6676,1436,27436,-10518,4581,-2371
4216000,6120,1292,29608,-9723,5670,-3048
4218000,5304,1256,31172,-8822,6528,-3606
4220000,4408,848,31976,-7648,7204,-4109
4222000,3200,504,32767,-6318,7497,-4498
4224000,2320,248,32767,-4860,7737,-4782
4226000,1272,52,32767,-3275,7845,-4924
4228000,276,20,32767,-1701,7820,-4932
4230000,-4384,3364,32767,-850,7021,-4722
4232000,2988,-1752,20484,322,7093,-4877
4234000,-1584,512,32767,1850,7017,-4601
4236000,-2884,1156,29416,3181,5730,-4250
4238000,-2868,-32,29308,4550,5597,-3886
4240000,-3884,1208,30316,5763,4650,-3424
4242000,-3080,1728,25408,6688,3805,-2950
4244000,-2948,1268,24940,7480,3219,-2572
4246000,-2220,1392,23644,8158,2379,-2267
4248000,-1424,1688,21832,8608,1875,-1982
4250000,-1380,1808,21132,8981,1240,-1650
4252000,-1372,2240,19988,9186,552,-1274
4254004,-1272,2320,18664,9239,-32,-914
4256000,-736,2296,16856,9110,-599,-644
4258000,-396,2320,15688,8834,-957,-402
4260000,-200,2400,14428,8452,-1272,-247
4262004,-180,2480,13380,8010,-1562,-101
4264000,-88,2312,12828,7525,-1727,16
4266004,2424,3460,6860,6435,-1816,-9
4268000,-3508,3844,15440,6323,-1773,425
4270004,-4968,1408,13004,5568,-1604,1113
4272000,-288,1552,8408,4528,-2169,886
4274000,816,1624,7636,3869,-1674,719
4276000,-8,2120,10436,3235,-1667,744
4278000,1080,2016,11080,2784,-1645,648
4280000,1416,1668,12824,2544,-1223,460
4282000,1468,980,13996,2440,-1182,329
4284000,836,1244,14608,2318,-959,220
4286000,64,1976,13880,2190,-686,262
4288004,-600,1932,13408,1972,-453,320
4290000,-1264,1912,13672,1810,-257,405
4292000,-1568,1764,13908,1651,-143,450
4294000,-1796,1296,14452,1563,-143,416
4296000,-1952,1056,15260,1610,-299,473
4298000,-1916,988,15620,1751,-301,530
4300000,-1912,1008,16060,1919,-302,552
4302000,-2136,988,16564,2098,-337,637
4304000,-1992,1024,16104,2219,-489,738
4306000,-2792,996,16820,2488,-665,899
4308000,-3120,832,17288,2620,-796,987
4310000,-2748,840,16044,2719,-940,1113
4312000,-2596,832,16080,2820,-1009,1172
4314000,-2592,836,15576,2842,-1220,1227
4316000,-2376,732,15944,2865,-1355,1303
4318004,-2152,924,15640,2808,-1502,1327
4320000,-1884,1048,15688,2669,-1506,1419
4322000,-1756,1240,15772,2571,-1496,1431
4324000,-1580,1584,15884,2328,-1545,1480
4326000,-1308,1732,15900,2086,-1583,1462
4328004,-904,1888,15916,1811,-1541,1439
4330000,-468,1976,16304,1538,-1584,1390
4332000,8,2044,16424,1223,-1590,1275
4334000,384,1936,16452,972,-1601,1161
4336000,592,1792,16760,713,-1543,1037
4338000,652,1808,16868,410,-1494,854
4340000,740,1696,17080,185,-1284,752
4342000,784,1624,17248,-66,-1079,641
4344000,1404,1352,17424,-327,-790,449
4346000,1728,1316,17868,-473,-565,222
4348000,1364,1504,18200,-572,-175,100
4350000,1460,1632,18396,-700,351,-43
4352000,1924,1552,18588,-710,822,-200
4354000,1900,1412,18688,-776,1282,-354
4356000,1896,1360,19048,-830,1716,-555
4358000,1976,1340,19168,-813,2035,-736
4360000,2020,1292,19496,-781,2412,-904
4362000,2032,1312,19752,-764,2705,-1036
4364000,1964,1376,20112,-732,2921,-1167
4366000,2100,1460,20308,-627,3115,-1296
4368000,2008,1556,20480,-478,3254,-1365
4370000,2032,1692,20488,-444,3232,-1444
4372000,2068,1656,20952,-269,3197,-1545
4374000,1964,1712,21140,-172,3048,-1534
4376000,1960,1776,21400,-58,2833,-1575
4378000,1972,1828,21564,144,2581,-1613
4380000,2016,1964,21668,285,2284,-1634
4382004,1864,2056,22112,421,1892,-1670
4384000,1784,2096,22460,616,1471,-1682
4386000,1756,2280,22548,773,981,-1634
4388000,1596,2348,22812,937,524,-1628
4390004,1436,2452,23020,1105,-24,-1657
4392000,1308,2328,23220,1338,-584,-1670
4394004,1248,2308,23488,1516,-1162,-1622
4396000,1040,2160,23828,1701,-1809,-1634
4398004,888,2140,24020,1908,-2385,-1608
4400000,656,1968,24212,2094,-3013,-1596
4402000,644,1876,24540,2363,-3598,-1540
4404000,-28,1872,24960,2514,-4215,-1482
4406000,260,1608,24744,2717,-4634,-1391
4408000,96,1660,25192,2874,-5090,-1320
4410000,40,1328,25596,3028,-5489,-1284
4412000,-4,1196,26036,3257,-5750,-1177
4414000,-160,1236,26636,3472,-5993,-1152
4416004,-32,1256,27364,3700,-6199,-1084
4418000,-24,1352,28080,4015,-6358,-982
4420000,16,1436,29068,4327,-6620,-978
4422000,208,1596,30232,4740,-6846,-992
4424004,320,1684,31296,5140,-7147,-994
4426000,292,1956,32372,5600,-7460,-978
4428000,764,2016,32767,6043,-7606,-1109
4430000,1032,2164,32767,6671,-7782,-1252
4432000,1152,2312,32767,7384,-7797,-1379
4434000,1260,2352,32767,8294,-7684,-1587
4436000,1236,2244,32767,9441,-7445,-1808
4438000,1064,1968,32767,10867,-7202,-2067
4440000,924,1240,32767,12550,-6923,-2267
4442000,756,84,32767,14520,-6567,-2517
4444000,552,-1544,32767,16753,-6143,-2688
4446004,352,-3412,32468,19199,-5756,-2885
4448000,76,-5152,30544,21768,-5308,-2976
4450000,-312,-6920,28260,24324,-4847,-3120
4452000,-624,-8268,25680,26897,-4436,-3118
4454000,-728,-9464,22476,29495,-3984,-3125
4456004,-784,-10380,19444,31986,-3511,-2995
4458000,-592,-10932,15784,32767,-3198,-2825
4460000,-428,-11504,12124,32767,-2993,-2649
4462000,68,-12336,8576,32767,-2909,-2458
4464000,436,-13232,5124,32767,-3035,-2348
4466000,1024,-14236,1220,32767,-3231,-2243
4468000,1456,-15476,-2480,32767,-3463,-2237
4470000,1296,-16584,-5876,32767,-3750,-2289
4472000,1812,-17164,-9584,32767,-4259,-2371
4474004,2128,-16856,-14016,32767,-4182,-2438
4476000,1772,-15696,-16164,32767,-4309,-2535
4478000,1952,-14132,-19984,32767,-4270,-2589
4480000,1968,-12896,-23192,32767,-3827,-2641
4482000,1892,-11792,-25788,32767,-3227,-2634
4484000,1608,-10740,-28228,32767,-2738,-2732
4486000,2048,-10440,-31940,32767,-1846,-2796
4488000,2080,-9920,-32768,32767,-252,-2921
4490000,2584,-9168,-32768,32767,1904,-3072
4492000,2636,-8064,-32768,30046,4394,-3236
4494000,2736,-6436,-32768,25980,6193,-3513
4496000,3352,-4860,-32768,21657,8338,-3864
4498000,3264,-2344,-32768,16781,10652,-4390
4500000,3344,-472,-32768,11412,12825,-5030
4502000,3792,3200,-32768,5368,15192,-5491
4504000,3936,6252,-32768,-827,16781,-5812
4506000,5544,7056,-32768,-6117,18718,-6392
4508004,5704,12040,-32768,-12882,19225,-7036
4510000,8148,13400,-32768,-19276,19615,-7675
4512000,7856,14224,-32768,-25768,20270,-8514
4514000,6728,15256,-32420,-32342,19633,-9006
4516000,5776,14680,-28136,-32768,19424,-9465
4518000,4084,12220,-23424,-32768,19130,-9815
4520000,2324,9420,-16744,-32768,18470,-10089
4522004,440,6748,-9600,-32768,17823,-10254
4524000,-312,5316,-5916,-32768,17078,-10323
4526000,-2404,1416,5504,-32768,15940,-10342
4528000,-3052,316,9344,-32768,14748,-10345
4530000,-4372,-1688,17056,-32768,13057,-10355
4532000,-5152,-3324,23884,-32768,11209,-10210
4534000,-5528,-4476,29288,-32768,9605,-9965
4536004,-5312,-5616,32767,-32768,8294,-9599
4538000,-5392,-6112,32767,-32768,7608,-9089
4540000,-5952,-6224,32767,-32768,6092,-8520
4542000,-5688,-6456,32767,-32768,5078,-7819
4544004,-5888,-6028,32767,-32768,4222,-7091
4546000,-6308,-5684,32767,-32768,3047,-6217
4548000,-6772,-4636,32767,-32768,2228,-5303
4550000,-7560,-3492,32767,-30169,1472,-4288
4552004,-8332,-2440,32767,-25995,824,-3288
4554000,-9200,-1588,32767,-21891,283,-2216
4556000,-9260,-1004,32767,-18015,-256,-1252
4558000,-9500,100,32767,-14388,-603,-360
4560000,-9880,1332,32767,-11189,-803,503
4562000,-9212,1888,32767,-8349,-785,1197
4564000,-8672,2640,32767,-6077,-682,1738
4566000,-7820,2764,32767,-4275,-334,2067
4568000,-7016,3240,32767,-2990,115,2293
4570000,-5832,3400,32767,-2137,825,2394
4572000,-4332,3924,32767,-1760,1641,2376
4574004,-3004,3844,28260,-2909,2254,2129
4576000,-308,5120,8764,-4243,3191,1669
4578000,-272,7504,27760,-5791,4722,1326
4580000,-956,5812,19156,-6643,4163,1123
4582000,-356,5224,22228,-8189,4619,660
4584004,-212,5404,19020,-9654,4802,311
4586000,500,4204,20396,-11017,5186,-113
4588000,160,4564,22896,-11752,4984,-413
4590000,-2516,5692,27148,-12537,4982,-516
4592000,-2444,5128,22816,-13632,4486,-575
4594000,-964,3804,20976,-13732,4659,-692
4596000,-4628,3780,29812,-13709,4271,-713
4598000,-3368,2092,30512,-12904,3867,-777
4600000,-3692,804,32767,-11557,3633,-740
4602000,-4016,1168,32767,-9921,3452,-527
4604000,-4876,1208,32767,-8020,3287,-140
4606004,-5556,868,32767,-5864,2960,293
4608000,-5892,564,32767,-3544,2617,753
4610000,-5900,632,32767,-1224,2040,1244
4612000,-5720,520,32767,995,1500,1673
4614000,-5736,868,32767,3028,713,2129
4616000,-5476,1128,31984,4795,-267,2589
4618000,-4544,964,28652,6277,-927,2913
4620000,-3732,664,26272,7487,-1603,3182
4622000,-2752,580,23868,8320,-2213,3390
4624000,-1636,780,21332,8962,-2739,3498
4626000,-636,1152,19048,9252,-3210,3492
4628000,328,1572,17248,9413,-3623,3451
4630000,520,3740,18276,8786,-4367,3430
4632000,3100,2456,-940,7459,-3814,2646
4634000,3804,2492,15724,6992,-3770,2301
4636004,4636,928,9696,6589,-4527,2118
4638000,3172,2176,11452,5839,-4870,1869
4640000,3224,2876,10720,5222,-4966,1701
4642000,2996,2484,8684,4365,-5036,1495
4644000,3696,2360,9752,3559,-4835,1105
4646000,3988,5008,14148,2127,-4788,565
4648000,-1180,4332,7220,2125,-4696,1001
4650004,-960,2228,15892,1511,-4418,1274
4652000,1024,2928,11940,567,-5308,988
4654000,1864,2084,10468,57,-4380,793
4656000,264,3844,12756,-680,-4355,824
4658000,908,4144,11948,-1248,-4180,707
4660000,1640,2424,14008,-1491,-3726,538
4662000,1476,2004,17584,-1600,-3600,360
4664000,1344,2520,18280,-1595,-3410,228
4666000,608,2796,17688,-1546,-3104,219
4668000,-112,2856,18160,-1549,-2783,310
4670000,-768,3256,18156,-1551,-2345,416
4672000,-1356,2956,18420,-1444,-1966,444
4674000,-2164,2404,19840,-1207,-1925,572
4676000,-2580,2380,20724,-903,-1858,639
4678000,-2732,2228,20880,-486,-1624,769
4680000,-2948,2104,21804,-29,-1361,932
4682000,-2932,2148,22468,526,-1226,1074
4684000,-2972,2328,22796,1022,-1179,1184
4686000,-3100,2344,22708,1577,-1208,1285
4688000,-3208,2616,22140,1984,-1081,1456
4690000,-3116,2916,21544,2398,-883,1563
4692000,-3684,3032,20768,2727,-784,1759
4694000,-3520,2788,20364,2991,-818,1865
4696000,-3564,2648,19416,3246,-901,1956
4698004,-3560,2468,18916,3496,-813,2111
4700000,-3492,2408,18384,3704,-763,2268
4702004,-3688,2284,18344,3836,-723,2432
4704000,-3452,2216,17912,3958,-798,2565
4706000,-3324,2248,17624,4060,-906,2771
4708000,-3040,2244,17128,4106,-1012,2863
4710000,-2612,2292,16708,4084,-1181,3005
4712004,-2400,2200,16464,4064,-1330,3094
4714000,-2320,2204,16304,4031,-1585,3205
4716000,-2168,2256,16036,3953,-1920,3250
4718000,-2092,2468,15784,3812,-2281,3352
4720000,-2196,2284,15252,3807,-2520,3468
4722000,-3416,2528,15624,3654,-2868,3745
4724000,-3176,2664,14676,3438,-3242,3931
4726000,-3148,2524,13836,3176,-3639,4148
4728000,-3588,2676,14060,2918,-3980,4430
4730000,-1520,2148,13612,2785,-4329,4519
4732000,-3516,2368,15636,2819,-4958,4701
4734000,-3564,2436,16476,2795,-5352,5037
4736000,-3492,2472,16252,2884,-5837,5346
4738000,-3748,2528,15740,2936,-6306,5685
4740000,-4008,2204,15428,3010,-6627,6040
4742000,-4372,2040,15748,3017,-6948,6378
4744000,-4436,1796,15224,3126,-7154,6718
4746000,-4544,1540,15828,3296,-7289,7081
4748000,-4792,1312,16064,3488,-7334,7445
4750000,-4976,1092,16264,3633,-7311,7780
4752000,-4876,920,15888,3799,-7181,8109
4754000,-4788,708,15736,3885,-7006,8391
4756000,-4756,676,15952,3997,-6757,8714
4758000,-4532,736,15988,4062,-6571,8976
4760000,-4288,892,15916,4051,-6255,9155
4762000,-4096,1044,15936,4060,-5916,9362
4764000,-3936,1192,16048,3983,-5512,9490
4766004,-3852,1448,16112,3820,-5109,9616
4768000,-3884,1616,16240,3643,-4745,9687
4770000,-3936,1752,16176,3419,-4324,9722
4772000,-4164,1944,16384,3174,-3930,9776
4774000,-4376,1948,16488,2871,-3451,9813
4776000,-4804,1992,16492,2587,-3054,9874
4778004,-5300,2216,16900,2251,-2741,9949
4780000,-6024,2348,17232,1945,-2436,10023
4782000,-6844,2504,17612,1627,-2215,10198
4784000,-7708,2720,17756,1318,-1952,10413
4786000,-8576,2792,18060,1067,-1764,10713
4788000,-9456,2936,18348,843,-1508,11086
4790000,-10456,2924,18908,562,-1247,11491
4792000,-11560,2880,19312,356,-1047,12046
4794000,-12368,2716,19436,134,-968,12669
4796000,-13252,2896,19796,-87,-998,13351
4798000,-14172,2960,20460,-187,-1071,14104
4800000,-15044,3056,20964,-273,-1418,14973
4802000,-15664,2912,21300,-293,-1869,15846
4804000,-16108,2868,21560,-273,-2429,16783
4806000,-16752,2760,21984,-231,-3052,17823
4808000,-17180,2612,22408,-83,-3745,18889
4810000,-17400,2448,22608,75,-4563,20000
4812000,-17728,2444,22904,307,-5416,21190
4814000,-17936,2264,23244,657,-6299,22449
4816000,-17836,2116,23212,1074,-7174,23663
4818000,-17576,1668,23072,1643,-8018,24968
4820000,-17224,1000,22812,2348,-8864,26293
4822000,-16496,200,22284,3141,-9688,27638
4824000,-15900,-688,21784,4010,-10412,28973
4826000,-14788,-2128,20956,4984,-11045,30260
4828000,-13628,-2912,19884,5856,-11638,31605
4830004,-12320,-3712,19220,6757,-12213,32767
4832000,-10968,-4412,18060,7671,-12693,32767
4834000,-9172,-5052,16892,8476,-13175,32767
4836000,-6952,-5572,15276,9338,-13546,32767
4838000,-4640,-6268,13904,9942,-13714,32767
4840000,-2212,-6968,12732,10504,-13982,32767
4842000,640,-7624,11380,10880,-14185,32767
4844000,3508,-7976,10068,11113,-14332,32767
4846000,6652,-8180,8836,11242,-14505,32767
4848000,10048,-8320,7664,11233,-14786,32767
4850000,13656,-8352,6424,11171,-15063,32767
4852000,17396,-8412,5452,10989,-15370,32767
4854000,21208,-8720,4116,10779,-15680,32767
4856000,24592,-8560,3328,10487,-15962,32767
4858000,28344,-8804,3268,10211,-16240,32767
4860000,32484,-8992,1748,9847,-16481,32767
4862004,32767,-8544,84,9250,-16501,32767
4864000,32767,-8548,-1788,8587,-16204,32623
4866000,32767,-8452,-3152,7708,-15734,30454
4868000,32767,-8172,-4832,6615,-15038,27882
4870000,32767,-7740,-6832,5390,-14124,25088
4872000,32767,-7164,-8560,3973,-12809,22037
4874000,32767,-6912,-9620,2436,-11205,18692
4876000,32767,-7024,-10096,823,-9568,14861
4878000,32767,-6968,-9724,-727,-8099,11005
4880000,32767,-5244,-9120,-2637,-5939,7669
4882000,32767,-5220,-9124,-4035,-5235,3864
4884000,32767,-4724,-11012,-6171,-3775,-82
4886000,32767,-3948,-7592,-8100,-2744,-3971
4888000,32767,-4020,-7196,-10115,-1845,-7729
4890000,32767,-3588,-7064,-12044,-823,-11268
4892004,32767,-3620,-5748,-13926,225,-14587
4894000,32767,-4020,-4160,-15631,1350,-17736
4896000,32767,-4608,-2280,-17169,2582,-20659
4898000,32767,-5320,496,-18352,3717,-23486
4900000,32767,-6040,3552,-19265,4730,-26127
4902000,32767,-6808,6536,-19850,5852,-28688
